,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,1,1000,1000,50,2.2012198810327073e+142,0,"LR (1000, False)"
1,0,10,1000,1000,50,8.676725965622166e+66,0,"LR (1000, False)"
2,0,100,1000,1000,50,156163.3502685609,0,"LR (1000, False)"
0,1,1,1000,1000,50,5.8433945822312154e+113,0,"LR (1000, False)"
2,1,100,1000,1000,50,64.76810996017826,0,"LR (1000, False)"
0,2,1,1000,1000,50,2.5041921721742974e+135,0,"LR (1000, False)"
1,2,10,1000,1000,50,8.903442221634322e+233,0,"LR (1000, False)"
2,2,100,1000,1000,50,9264.073799839665,0,"LR (1000, False)"
1,3,10,1000,1000,50,1.2121422688073407e+86,0,"LR (1000, False)"
2,3,100,1000,1000,50,44829.184247526086,0,"LR (1000, False)"
0,4,1,1000,1000,50,7.818826612124581e+102,0,"LR (1000, False)"
1,4,10,1000,1000,50,3.4772944050464707e+115,0,"LR (1000, False)"
2,4,100,1000,1000,50,20052.41159606416,0,"LR (1000, False)"
0,5,1,1000,1000,50,8.760717999101827e+108,0,"LR (1000, False)"
2,5,100,1000,1000,50,61.6103898436508,0,"LR (1000, False)"
0,6,1,1000,1000,50,2.881181301243826e+113,0,"LR (1000, False)"
1,6,10,1000,1000,50,3.0650123418855253e+56,0,"LR (1000, False)"
2,6,100,1000,1000,50,2137919.121923744,0,"LR (1000, False)"
0,7,1,1000,1000,50,2.0224222023719905e+144,0,"LR (1000, False)"
1,7,10,1000,1000,50,5.986192955118799e+118,0,"LR (1000, False)"
2,7,100,1000,1000,50,4794.601312038162,0,"LR (1000, False)"
0,8,1,1000,1000,50,3.1147337796635065e+134,0,"LR (1000, False)"
1,8,10,1000,1000,50,1.4322860840725776e+228,0,"LR (1000, False)"
2,8,100,1000,1000,50,444180.87461038097,0,"LR (1000, False)"
0,9,1,1000,1000,50,5.678964248683124e+138,0,"LR (1000, False)"
1,9,10,1000,1000,50,1.993352198924933e+138,0,"LR (1000, False)"
2,9,100,1000,1000,50,1074.023268314039,0,"LR (1000, False)"
0,10,1,1000,1000,50,1.724591740209565e+133,0,"LR (1000, False)"
1,10,10,1000,1000,50,2.3733992381886058e+126,0,"LR (1000, False)"
2,10,100,1000,1000,50,882276.2494070475,0,"LR (1000, False)"
0,11,1,1000,1000,50,8.805477219149275e+128,0,"LR (1000, False)"
1,11,10,1000,1000,50,1.1980710456416311e+97,0,"LR (1000, False)"
2,11,100,1000,1000,50,611.7063980062946,0,"LR (1000, False)"
0,12,1,1000,1000,50,2.86740150244539e+127,0,"LR (1000, False)"
1,12,10,1000,1000,50,2.417688630608544e+188,0,"LR (1000, False)"
2,12,100,1000,1000,50,1351.323581217404,0,"LR (1000, False)"
0,13,1,1000,1000,50,2.1111227703696706e+127,0,"LR (1000, False)"
1,13,10,1000,1000,50,2.768860816601052e+121,0,"LR (1000, False)"
2,13,100,1000,1000,50,333.14028181823517,0,"LR (1000, False)"
0,14,1,1000,1000,50,2.603971264090043e+208,0,"LR (1000, False)"
1,14,10,1000,1000,50,1.258353183591419e+99,0,"LR (1000, False)"
2,14,100,1000,1000,50,1271.702323179523,0,"LR (1000, False)"
1,15,10,1000,1000,50,1.2667394368672843e+97,0,"LR (1000, False)"
2,15,100,1000,1000,50,156354.8849850402,0,"LR (1000, False)"
0,16,1,1000,1000,50,2.3944684933026743e+203,0,"LR (1000, False)"
1,16,10,1000,1000,50,5.326138773898581e+174,0,"LR (1000, False)"
2,16,100,1000,1000,50,13847.567774953093,0,"LR (1000, False)"
0,17,1,1000,1000,50,7.186240695583564e+100,0,"LR (1000, False)"
1,17,10,1000,1000,50,2.552874952704594e+62,0,"LR (1000, False)"
2,17,100,1000,1000,50,389.55643083953225,0,"LR (1000, False)"
0,18,1,1000,1000,50,7.500794331814099e+125,0,"LR (1000, False)"
1,18,10,1000,1000,50,2.4773385343423317e+64,0,"LR (1000, False)"
2,18,100,1000,1000,50,143992.90128107736,0,"LR (1000, False)"
0,19,1,1000,1000,50,3.601779855519476e+110,0,"LR (1000, False)"
1,19,10,1000,1000,50,1.1700765070711038e+150,0,"LR (1000, False)"
2,19,100,1000,1000,50,706991.5872193385,0,"LR (1000, False)"
0,20,1,1000,1000,50,8.657252126725433e+102,0,"LR (1000, False)"
1,20,10,1000,1000,50,3.472511801404461e+207,0,"LR (1000, False)"
2,20,100,1000,1000,50,71.35541797098723,0,"LR (1000, False)"
0,21,1,1000,1000,50,2.117755549728804e+131,0,"LR (1000, False)"
2,21,100,1000,1000,50,24045.727890560647,0,"LR (1000, False)"
0,22,1,1000,1000,50,2.768964383064612e+123,0,"LR (1000, False)"
1,22,10,1000,1000,50,7.348752835037873e+89,0,"LR (1000, False)"
2,22,100,1000,1000,50,481.19074105607996,0,"LR (1000, False)"
0,23,1,1000,1000,50,1.8146857864381778e+133,0,"LR (1000, False)"
1,23,10,1000,1000,50,3.4580404642620484e+24,0,"LR (1000, False)"
2,23,100,1000,1000,50,13732.091466208436,0,"LR (1000, False)"
0,24,1,1000,1000,50,5.68744248994196e+107,0,"LR (1000, False)"
1,24,10,1000,1000,50,3.68064233184255e+39,0,"LR (1000, False)"
2,24,100,1000,1000,50,119809.87777819982,0,"LR (1000, False)"
0,25,1,1000,1000,50,1.8983485512568243e+126,0,"LR (1000, False)"
1,25,10,1000,1000,50,1.0211556679656954e+107,0,"LR (1000, False)"
2,25,100,1000,1000,50,1462.2266359066566,0,"LR (1000, False)"
0,26,1,1000,1000,50,1.5507154123073685e+120,0,"LR (1000, False)"
1,26,10,1000,1000,50,3.6744142814620976e+178,0,"LR (1000, False)"
2,26,100,1000,1000,50,3732.1715284989323,0,"LR (1000, False)"
0,27,1,1000,1000,50,2.268574266348015e+126,0,"LR (1000, False)"
1,27,10,1000,1000,50,3.305837258317558e+106,0,"LR (1000, False)"
2,27,100,1000,1000,50,11928.053344250495,0,"LR (1000, False)"
0,28,1,1000,1000,50,3.102448629596393e+150,0,"LR (1000, False)"
1,28,10,1000,1000,50,2.117395878171304e+156,0,"LR (1000, False)"
2,28,100,1000,1000,50,1400.5949236889735,0,"LR (1000, False)"
0,29,1,1000,1000,50,5.714507271970756e+204,0,"LR (1000, False)"
1,29,10,1000,1000,50,1.0611963765777494e+187,0,"LR (1000, False)"
2,29,100,1000,1000,50,395.2817904003639,0,"LR (1000, False)"
