,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
2,25,100,1000,1000,50,1300.3108467851107,0,"LR (1000, True)"
0,26,1,1000,1000,50,4.4935089604462566e+112,0,"LR (1000, True)"
1,26,10,1000,1000,50,1.30714019154338e+37,0,"LR (1000, True)"
2,26,100,1000,1000,50,20708.773573722952,0,"LR (1000, True)"
0,27,1,1000,1000,50,1.4860274077188127e+180,0,"LR (1000, True)"
1,27,10,1000,1000,50,1.732486307996892e+215,0,"LR (1000, True)"
2,27,100,1000,1000,50,27472.991540259936,0,"LR (1000, True)"
0,28,1,1000,1000,50,2.7496563414284947e+131,0,"LR (1000, True)"
1,28,10,1000,1000,50,1.3689487363508463e+185,0,"LR (1000, True)"
2,28,100,1000,1000,50,3049.184233355597,0,"LR (1000, True)"
1,29,10,1000,1000,50,1.0562548179352171e+160,0,"LR (1000, True)"
2,29,100,1000,1000,50,214.69986810752184,0,"LR (1000, True)"
