,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,1,100,100,50,9.263549156390128e+39,0,"LR (100, True)"
1,0,10,100,100,50,32326.76905789494,0,"LR (100, True)"
2,0,100,100,100,50,7.782686668804729e-06,0,"LR (100, True)"
0,1,1,100,100,50,5.506436073673175e+98,0,"LR (100, True)"
1,1,10,100,100,50,143.47082992607122,0,"LR (100, True)"
2,1,100,100,100,50,1.9846944303966174e-06,0,"LR (100, True)"
0,2,1,100,100,50,7.382470560178502e+19,0,"LR (100, True)"
1,2,10,100,100,50,43.45593686343668,0,"LR (100, True)"
2,2,100,100,100,50,1.4107975721628685e-06,0,"LR (100, True)"
0,3,1,100,100,50,1.135898367338095e+120,0,"LR (100, True)"
1,3,10,100,100,50,303.0008433749219,0,"LR (100, True)"
2,3,100,100,100,50,2.368286412593085e-06,0,"LR (100, True)"
0,4,1,100,100,50,1.755616018001448e+38,0,"LR (100, True)"
1,4,10,100,100,50,7090.74428616507,0,"LR (100, True)"
2,4,100,100,100,50,2.169617634058748e-06,0,"LR (100, True)"
0,5,1,100,100,50,3.0627199971888944e+51,0,"LR (100, True)"
1,5,10,100,100,50,5234.238664680733,0,"LR (100, True)"
2,5,100,100,100,50,8.062703410439247e-06,0,"LR (100, True)"
0,6,1,100,100,50,1.3926451102428927e+165,0,"LR (100, True)"
1,6,10,100,100,50,1915.936765463073,0,"LR (100, True)"
2,6,100,100,100,50,2.4628008448918254e-06,0,"LR (100, True)"
0,7,1,100,100,50,1.232964332331913e+63,0,"LR (100, True)"
1,7,10,100,100,50,146756.79592333446,0,"LR (100, True)"
2,7,100,100,100,50,0.001828271077379415,0,"LR (100, True)"
0,8,1,100,100,50,9.14280366466308e+97,0,"LR (100, True)"
1,8,10,100,100,50,7152.873715320432,0,"LR (100, True)"
2,8,100,100,100,50,2.4645973413498476e-05,0,"LR (100, True)"
0,9,1,100,100,50,7.4660958457418e+149,0,"LR (100, True)"
1,9,10,100,100,50,10622.84774551817,0,"LR (100, True)"
2,9,100,100,100,50,5.7854864045716566e-05,0,"LR (100, True)"
0,10,1,100,100,50,6.987857229273451e+178,0,"LR (100, True)"
1,10,10,100,100,50,2405.8846934552203,0,"LR (100, True)"
2,10,100,100,100,50,4.527361983172873e-06,0,"LR (100, True)"
0,11,1,100,100,50,1.6330815522477014e+259,0,"LR (100, True)"
