,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,1,10,10,50,633.6134492531623,0,"LR (10, True)"
1,0,10,10,10,50,1.8015411868966483e-05,0,"LR (10, True)"
2,0,100,10,10,50,4.4766362620804595e-07,0,"LR (10, True)"
0,1,1,10,10,50,261.8309145559719,0,"LR (10, True)"
1,1,10,10,10,50,3.2239113733861636e-07,0,"LR (10, True)"
2,1,100,10,10,50,1.1004763534088249e-07,0,"LR (10, True)"
0,2,1,10,10,50,1934365.7862266875,0,"LR (10, True)"
1,2,10,10,10,50,1.444812189141294e-06,0,"LR (10, True)"
2,2,100,10,10,50,2.875534049089615e-07,0,"LR (10, True)"
0,3,1,10,10,50,38.00083907034183,0,"LR (10, True)"
1,3,10,10,10,50,7.736474756153697e-07,0,"LR (10, True)"
2,3,100,10,10,50,2.1393049101981725e-07,0,"LR (10, True)"
0,4,1,10,10,50,25.374498536634025,0,"LR (10, True)"
1,4,10,10,10,50,2.411212261636768e-07,0,"LR (10, True)"
2,4,100,10,10,50,5.594019886600032e-08,0,"LR (10, True)"
0,5,1,10,10,50,263.774640261081,0,"LR (10, True)"
1,5,10,10,10,50,1.931160305905148e-05,0,"LR (10, True)"
2,5,100,10,10,50,1.1518711954058e-06,0,"LR (10, True)"
0,6,1,10,10,50,9.77510895997452,0,"LR (10, True)"
1,6,10,10,10,50,7.160382487524904e-08,0,"LR (10, True)"
2,6,100,10,10,50,2.142255982948659e-08,0,"LR (10, True)"
0,7,1,10,10,50,49.48728130922372,0,"LR (10, True)"
1,7,10,10,10,50,2.892463064239085e-07,0,"LR (10, True)"
2,7,100,10,10,50,2.2692486938026766e-07,0,"LR (10, True)"
0,8,1,10,10,50,536.1350420541934,0,"LR (10, True)"
1,8,10,10,10,50,8.903170399571028e-07,0,"LR (10, True)"
2,8,100,10,10,50,5.213372457429831e-07,0,"LR (10, True)"
0,9,1,10,10,50,11.115302424530583,0,"LR (10, True)"
1,9,10,10,10,50,1.549886448845827e-07,0,"LR (10, True)"
2,9,100,10,10,50,4.270348107210167e-08,0,"LR (10, True)"
0,10,1,10,10,50,7573.395476790771,0,"LR (10, True)"
1,10,10,10,10,50,2.589417714839698e-06,0,"LR (10, True)"
2,10,100,10,10,50,2.599187699585901e-06,0,"LR (10, True)"
0,11,1,10,10,50,3154.4208105600305,0,"LR (10, True)"
1,11,10,10,10,50,5.7951758884830856e-06,0,"LR (10, True)"
2,11,100,10,10,50,3.5723533641820563e-06,0,"LR (10, True)"
0,12,1,10,10,50,27.198607873614577,0,"LR (10, True)"
1,12,10,10,10,50,9.646680835647948e-07,0,"LR (10, True)"
2,12,100,10,10,50,6.314360654090993e-08,0,"LR (10, True)"
0,13,1,10,10,50,38291.70663532101,0,"LR (10, True)"
1,13,10,10,10,50,2.6889111902024525e-05,0,"LR (10, True)"
2,13,100,10,10,50,2.2987956631038235e-05,0,"LR (10, True)"
0,14,1,10,10,50,4677.257558411203,0,"LR (10, True)"
1,14,10,10,10,50,4.346261706358119e-06,0,"LR (10, True)"
2,14,100,10,10,50,3.4971397546252098e-06,0,"LR (10, True)"
0,15,1,10,10,50,41120.62137426422,0,"LR (10, True)"
1,15,10,10,10,50,2.625357277925895e-07,0,"LR (10, True)"
2,15,100,10,10,50,1.681018639412185e-07,0,"LR (10, True)"
0,16,1,10,10,50,10.220313339420722,0,"LR (10, True)"
1,16,10,10,10,50,1.2220885932330387e-07,0,"LR (10, True)"
2,16,100,10,10,50,4.67545707088353e-08,0,"LR (10, True)"
0,17,1,10,10,50,52478.48273941752,0,"LR (10, True)"
1,17,10,10,10,50,0.00037124273265689477,0,"LR (10, True)"
2,17,100,10,10,50,0.00027837548791881866,0,"LR (10, True)"
0,18,1,10,10,50,85.85715142310593,0,"LR (10, True)"
1,18,10,10,10,50,4.817792469004377e-07,0,"LR (10, True)"
2,18,100,10,10,50,1.578192165131363e-07,0,"LR (10, True)"
0,19,1,10,10,50,7140.196978254644,0,"LR (10, True)"
1,19,10,10,10,50,6.040210493527121e-06,0,"LR (10, True)"
2,19,100,10,10,50,1.1741699038316598e-06,0,"LR (10, True)"
0,20,1,10,10,50,15.485124450073323,0,"LR (10, True)"
1,20,10,10,10,50,1.799420081907332e-06,0,"LR (10, True)"
