,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
192,0.0,48,3,5,5,50,0,33630273.46979079,0,LR (TLN)
193,1.0,48,10,5,5,50,0,34981.93774499959,0,LR (TLN)
194,2.0,48,50,5,5,50,0,0.7092557136164944,0,LR (TLN)
195,3.0,48,100,5,5,50,0,556606266948480.1,0,LR (TLN)
196,0.0,49,3,5,5,50,0,2729.481209304747,0,LR (TLN)
197,1.0,49,10,5,5,50,0,1.1795355417198264e+22,0,LR (TLN)
198,2.0,49,50,5,5,50,0,77772.11902559515,0,LR (TLN)
199,3.0,49,100,5,5,50,0,247.32745004925195,0,LR (TLN)
200,0.0,50,3,5,5,50,0,24232.392915351644,0,LR (TLN)
201,1.0,50,10,5,5,50,0,460389616409.1069,0,LR (TLN)
202,2.0,50,50,5,5,50,0,38.47646427433979,0,LR (TLN)
203,3.0,50,100,5,5,50,0,0.0795588274083961,0,LR (TLN)
204,0.0,51,3,5,5,50,0,8.083976179516657,0,LR (TLN)
205,1.0,51,10,5,5,50,0,669.7298530272764,0,LR (TLN)
206,2.0,51,50,5,5,50,0,2345965113982.426,0,LR (TLN)
207,3.0,51,100,5,5,50,0,3.678049119576961,0,LR (TLN)
208,0.0,52,3,5,5,50,0,0.5793836843951587,0,LR (TLN)
209,1.0,52,10,5,5,50,0,0.046541340957158,0,LR (TLN)
210,2.0,52,50,5,5,50,0,49935563.12592119,0,LR (TLN)
211,3.0,52,100,5,5,50,0,3006.8989765906463,0,LR (TLN)
212,0.0,53,3,5,5,50,0,0.8525236907377227,0,LR (TLN)
213,1.0,53,10,5,5,50,0,4527.6324390409045,0,LR (TLN)
214,2.0,53,50,5,5,50,0,30.45626191489697,0,LR (TLN)
215,3.0,53,100,5,5,50,0,117.7652275537162,0,LR (TLN)
216,0.0,54,3,5,5,50,0,6.706381762821398e+20,0,LR (TLN)
217,1.0,54,10,5,5,50,0,0.2278681389806273,0,LR (TLN)
218,2.0,54,50,5,5,50,0,502433.0218083146,0,LR (TLN)
219,3.0,54,100,5,5,50,0,229.05075577686875,0,LR (TLN)
220,0.0,55,3,5,5,50,0,18478122.57504743,0,LR (TLN)
221,1.0,55,10,5,5,50,0,102735.82522759144,0,LR (TLN)
222,2.0,55,50,5,5,50,0,65.4080754960726,0,LR (TLN)
223,3.0,55,100,5,5,50,0,46757.0860051104,0,LR (TLN)
224,0.0,56,3,5,5,50,0,2256.4114937538657,0,LR (TLN)
225,1.0,56,10,5,5,50,0,61.5648207565244,0,LR (TLN)
226,2.0,56,50,5,5,50,0,5.902188998380472,0,LR (TLN)
227,3.0,56,100,5,5,50,0,10.2297705102179,0,LR (TLN)
228,0.0,57,3,5,5,50,0,2.651735473821243e+27,0,LR (TLN)
