,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,100,10,10,50,3.6493369570908653e-08,0,LR (False)
1,0,100,20,20,50,8.11424180983076e-05,0,LR (False)
2,0,100,30,30,50,8.473792950712229e-07,0,LR (False)
3,0,100,40,40,50,8.166041485210764e-07,0,LR (False)
4,0,100,50,50,50,2.8253103510175584e-06,0,LR (False)
5,0,100,60,60,50,9.512277961222005e-06,0,LR (False)
6,0,100,70,70,50,0.001986587478363127,0,LR (False)
7,0,100,80,80,50,3.704511657495021e-06,0,LR (False)
8,0,100,90,90,50,2.0981811534251245e-05,0,LR (False)
9,0,100,100,100,50,0.014036994131726231,0,LR (False)
0,1,100,10,10,50,1.0768467528433478e-05,0,LR (False)
1,1,100,20,20,50,1.7331574781611145e-07,0,LR (False)
2,1,100,30,30,50,2.5357331145809454e-07,0,LR (False)
3,1,100,40,40,50,1.7436681703796046e-07,0,LR (False)
4,1,100,50,50,50,8.810194827197018e-08,0,LR (False)
5,1,100,60,60,50,1.87243670103634e-07,0,LR (False)
6,1,100,70,70,50,8.771527071221028e-05,0,LR (False)
7,1,100,80,80,50,1.3060710976086507e-05,0,LR (False)
8,1,100,90,90,50,1.376045141429162e-06,0,LR (False)
9,1,100,100,100,50,2.911227400868879e-07,0,LR (False)
0,2,100,10,10,50,1.9730070291588424e-07,0,LR (False)
1,2,100,20,20,50,9.342598555900964e-08,0,LR (False)
2,2,100,30,30,50,4.282397744875237e-08,0,LR (False)
3,2,100,40,40,50,3.659081429741945e-06,0,LR (False)
4,2,100,50,50,50,0.032297872381992276,0,LR (False)
5,2,100,60,60,50,1.1813064423083809e-06,0,LR (False)
6,2,100,70,70,50,1.5214651225016702e-07,0,LR (False)
7,2,100,80,80,50,9.0293386747046e-06,0,LR (False)
8,2,100,90,90,50,1.4063242347943575e-07,0,LR (False)
9,2,100,100,100,50,1.5161352829347856e-06,0,LR (False)
0,3,100,10,10,50,2.3195592187868153e-08,0,LR (False)
1,3,100,20,20,50,4.3437013969917434e-06,0,LR (False)
2,3,100,30,30,50,8.449856308015114e-08,0,LR (False)
3,3,100,40,40,50,3.76299397470499e-06,0,LR (False)
4,3,100,50,50,50,1.3248408581266662,0,LR (False)
5,3,100,60,60,50,2.5124244069535e-06,0,LR (False)
6,3,100,70,70,50,6.33025436706994e-07,0,LR (False)
7,3,100,80,80,50,0.0001139867312460472,0,LR (False)
8,3,100,90,90,50,5.081488568746799e-07,0,LR (False)
9,3,100,100,100,50,2.130674557566138e-05,0,LR (False)
0,4,100,10,10,50,2.9687937948754653e-06,0,LR (False)
1,4,100,20,20,50,5.708148245484065e-08,0,LR (False)
2,4,100,30,30,50,1.812304019380534e-07,0,LR (False)
3,4,100,40,40,50,2.077064128920457e-06,0,LR (False)
4,4,100,50,50,50,1.1462968780309066e-06,0,LR (False)
5,4,100,60,60,50,1.2925072975131282e-07,0,LR (False)
6,4,100,70,70,50,2.291859253319861e-07,0,LR (False)
7,4,100,80,80,50,8.731269444194764e-06,0,LR (False)
8,4,100,90,90,50,6.999016286466228e-07,0,LR (False)
9,4,100,100,100,50,2.0834495160437786e-05,0,LR (False)
0,5,100,10,10,50,1.5685018539058254e-06,0,LR (False)
1,5,100,20,20,50,9.166133631543885e-08,0,LR (False)
2,5,100,30,30,50,5.200862058909878e-07,0,LR (False)
3,5,100,40,40,50,3.6080490811929587e-07,0,LR (False)
4,5,100,50,50,50,0.0004787455234047346,0,LR (False)
5,5,100,60,60,50,1.2345731123893464e-07,0,LR (False)
6,5,100,70,70,50,3.7999817464477705e-07,0,LR (False)
7,5,100,80,80,50,0.00037532472610103315,0,LR (False)
8,5,100,90,90,50,1.6563142403853775e-06,0,LR (False)
9,5,100,100,100,50,0.16685705622086344,0,LR (False)
0,6,100,10,10,50,3.135789721275462e-07,0,LR (False)
1,6,100,20,20,50,7.035695886263729e-07,0,LR (False)
2,6,100,30,30,50,0.0002630703739699782,0,LR (False)
3,6,100,40,40,50,0.008038873994337819,0,LR (False)
4,6,100,50,50,50,1.505507253914448e-05,0,LR (False)
5,6,100,60,60,50,3.179716891974886e-07,0,LR (False)
6,6,100,70,70,50,2.1456358819275341e-07,0,LR (False)
7,6,100,80,80,50,2.0989382290306963e-05,0,LR (False)
8,6,100,90,90,50,1.1353975411362413e-05,0,LR (False)
9,6,100,100,100,50,3.025536588632182e-07,0,LR (False)
0,7,100,10,10,50,1.3950902863122844e-05,0,LR (False)
1,7,100,20,20,50,0.0008124447228800319,0,LR (False)
2,7,100,30,30,50,3.461608324453417e-06,0,LR (False)
3,7,100,40,40,50,0.00907826044764495,0,LR (False)
4,7,100,50,50,50,2.978857109960752e-07,0,LR (False)
5,7,100,60,60,50,1.2029427581541675e-06,0,LR (False)
6,7,100,70,70,50,7.122235769730806e-07,0,LR (False)
7,7,100,80,80,50,1.3013266884296818e-06,0,LR (False)
8,7,100,90,90,50,5.568500312798694e-07,0,LR (False)
9,7,100,100,100,50,1.6664867661286252e-06,0,LR (False)
0,8,100,10,10,50,3.0229932180272997e-06,0,LR (False)
1,8,100,20,20,50,1.3954257682897647e-07,0,LR (False)
2,8,100,30,30,50,0.00024062137184430432,0,LR (False)
3,8,100,40,40,50,4.361502374906793e-06,0,LR (False)
4,8,100,50,50,50,1.6127265408743853e-06,0,LR (False)
5,8,100,60,60,50,7.880468818123995e-08,0,LR (False)
6,8,100,70,70,50,2.0531318687904366e-06,0,LR (False)
7,8,100,80,80,50,3.4940674875873102e-06,0,LR (False)
8,8,100,90,90,50,2.431681134829376e-07,0,LR (False)
9,8,100,100,100,50,3.851144862800078e-05,0,LR (False)
0,9,100,10,10,50,2.7147188043870954e-05,0,LR (False)
1,9,100,20,20,50,2.015638574001212e-07,0,LR (False)
2,9,100,30,30,50,8.635123988395419e-05,0,LR (False)
3,9,100,40,40,50,3.8979576645563893e-07,0,LR (False)
4,9,100,50,50,50,6.558980335559104e-07,0,LR (False)
5,9,100,60,60,50,4.422484794915389e-06,0,LR (False)
6,9,100,70,70,50,5.740419888940497e-07,0,LR (False)
7,9,100,80,80,50,7.268286409789429e-06,0,LR (False)
8,9,100,90,90,50,1.4328787658501813e-07,0,LR (False)
9,9,100,100,100,50,1.755115585949761e-07,0,LR (False)
0,10,100,10,10,50,1.327686733923017e-07,0,LR (False)
1,10,100,20,20,50,5.248230685127144e-05,0,LR (False)
2,10,100,30,30,50,4.295824021439061e-05,0,LR (False)
3,10,100,40,40,50,2.561358118716872e-06,0,LR (False)
4,10,100,50,50,50,0.0015390415189583027,0,LR (False)
5,10,100,60,60,50,6.382156611221796e-05,0,LR (False)
6,10,100,70,70,50,3.0556847286117757e-07,0,LR (False)
7,10,100,80,80,50,8.459185543804076e-07,0,LR (False)
8,10,100,90,90,50,3.6209870525728625e-06,0,LR (False)
9,10,100,100,100,50,7.065050099452058e-05,0,LR (False)
0,11,100,10,10,50,3.962269683256033e-07,0,LR (False)
1,11,100,20,20,50,3.371981736322894e-06,0,LR (False)
2,11,100,30,30,50,1.3889832926172136e-06,0,LR (False)
3,11,100,40,40,50,5.657820597618283e-07,0,LR (False)
4,11,100,50,50,50,4.22437285613367e-05,0,LR (False)
5,11,100,60,60,50,0.0018820464518294854,0,LR (False)
6,11,100,70,70,50,4.573858716262708e-06,0,LR (False)
7,11,100,80,80,50,7.386276285741621e-07,0,LR (False)
8,11,100,90,90,50,1.281495798762126e-07,0,LR (False)
9,11,100,100,100,50,8.397900964023515e-07,0,LR (False)
0,12,100,10,10,50,4.836447382493354e-07,0,LR (False)
1,12,100,20,20,50,1.0677783817553245e-06,0,LR (False)
2,12,100,30,30,50,8.721261392245655e-08,0,LR (False)
3,12,100,40,40,50,1.6431423903151944e-07,0,LR (False)
4,12,100,50,50,50,1.416387058754144e-06,0,LR (False)
5,12,100,60,60,50,1.7053596309944314e-06,0,LR (False)
6,12,100,70,70,50,2.3812382829433845e-07,0,LR (False)
7,12,100,80,80,50,1.4040260673949975e-07,0,LR (False)
8,12,100,90,90,50,3.4802521012855e-06,0,LR (False)
9,12,100,100,100,50,2.998175764300224e-05,0,LR (False)
0,13,100,10,10,50,1.0423117432812974e-07,0,LR (False)
1,13,100,20,20,50,2.9351643561619866e-07,0,LR (False)
2,13,100,30,30,50,2.8788705666112375e-07,0,LR (False)
3,13,100,40,40,50,2.408267826076957e-05,0,LR (False)
4,13,100,50,50,50,4.341434617787918e-05,0,LR (False)
5,13,100,60,60,50,1.2901183269633746e-05,0,LR (False)
6,13,100,70,70,50,3.590922818485228e-05,0,LR (False)
7,13,100,80,80,50,5.283649133624385e-07,0,LR (False)
8,13,100,90,90,50,1.601855666897367e-05,0,LR (False)
9,13,100,100,100,50,0.0009014337950096291,0,LR (False)
0,14,100,10,10,50,7.779867807143937e-08,0,LR (False)
1,14,100,20,20,50,1.483676450862743e-07,0,LR (False)
2,14,100,30,30,50,8.90817580328543e-08,0,LR (False)
3,14,100,40,40,50,1.6994053419273422e-06,0,LR (False)
4,14,100,50,50,50,4.230002363682773e-07,0,LR (False)
5,14,100,60,60,50,1.3864746257792533e-06,0,LR (False)
6,14,100,70,70,50,8.88843934964284e-05,0,LR (False)
7,14,100,80,80,50,5.639980377373692e-07,0,LR (False)
8,14,100,90,90,50,2.1750091797866343e-05,0,LR (False)
9,14,100,100,100,50,0.00026161710531535936,0,LR (False)
0,15,100,10,10,50,3.449019853357017e-07,0,LR (False)
1,15,100,20,20,50,1.0127780790102636e-06,0,LR (False)
2,15,100,30,30,50,9.313758397410824e-08,0,LR (False)
3,15,100,40,40,50,8.720022341592719e-08,0,LR (False)
4,15,100,50,50,50,2.548334915392797e-07,0,LR (False)
5,15,100,60,60,50,5.86054209186208e-06,0,LR (False)
6,15,100,70,70,50,1.3585883850531368e-06,0,LR (False)
7,15,100,80,80,50,1.0724822932042466e-05,0,LR (False)
8,15,100,90,90,50,4.248270318889329e-07,0,LR (False)
9,15,100,100,100,50,0.005510015322712295,0,LR (False)
0,16,100,10,10,50,8.96474843444148e-08,0,LR (False)
1,16,100,20,20,50,0.0002482203167888811,0,LR (False)
2,16,100,30,30,50,1.1716546975097315e-07,0,LR (False)
3,16,100,40,40,50,1.3953548335061162e-07,0,LR (False)
4,16,100,50,50,50,6.136913649374874e-07,0,LR (False)
5,16,100,60,60,50,5.0146035322429645e-06,0,LR (False)
6,16,100,70,70,50,2.107954443949677e-05,0,LR (False)
7,16,100,80,80,50,4.938934260417254e-07,0,LR (False)
8,16,100,90,90,50,1.2537276553990715e-07,0,LR (False)
9,16,100,100,100,50,7.09725236988066e-05,0,LR (False)
0,17,100,10,10,50,1.0351802666156966e-07,0,LR (False)
1,17,100,20,20,50,5.696271089548037e-08,0,LR (False)
2,17,100,30,30,50,1.1205742992977982e-07,0,LR (False)
3,17,100,40,40,50,8.99638808103392e-06,0,LR (False)
4,17,100,50,50,50,5.4561498869848284e-08,0,LR (False)
5,17,100,60,60,50,1.2522148876651673e-06,0,LR (False)
6,17,100,70,70,50,4.0234022688366327e-07,0,LR (False)
7,17,100,80,80,50,3.802681818155556e-06,0,LR (False)
8,17,100,90,90,50,1.8017456214819141e-07,0,LR (False)
9,17,100,100,100,50,1.0644484586536555e-06,0,LR (False)
0,18,100,10,10,50,3.7545906374402807e-07,0,LR (False)
1,18,100,20,20,50,3.4333388098466176e-07,0,LR (False)
2,18,100,30,30,50,3.802143212363091e-06,0,LR (False)
3,18,100,40,40,50,2.1559158397316918e-05,0,LR (False)
4,18,100,50,50,50,1.9076262193996565e-06,0,LR (False)
5,18,100,60,60,50,9.121760578575447e-08,0,LR (False)
6,18,100,70,70,50,2.5828364785974247e-06,0,LR (False)
7,18,100,80,80,50,1.0521757237848733e-05,0,LR (False)
8,18,100,90,90,50,7.603763922656061e-07,0,LR (False)
9,18,100,100,100,50,2.1079556748879983e-06,0,LR (False)
0,19,100,10,10,50,1.8059287995512818e-05,0,LR (False)
1,19,100,20,20,50,2.7988702446267963e-07,0,LR (False)
2,19,100,30,30,50,1.2453276630396002e-07,0,LR (False)
3,19,100,40,40,50,5.228793022639929e-05,0,LR (False)
4,19,100,50,50,50,1.2898037270134346e-06,0,LR (False)
5,19,100,60,60,50,7.469480219697335e-08,0,LR (False)
6,19,100,70,70,50,4.579279848011831e-07,0,LR (False)
7,19,100,80,80,50,3.7085486605329715e-07,0,LR (False)
8,19,100,90,90,50,2.3248153294740818e-07,0,LR (False)
9,19,100,100,100,50,8.55334470015506e-07,0,LR (False)
0,20,100,10,10,50,1.2817867524760918e-07,0,LR (False)
1,20,100,20,20,50,2.5654594408689907e-06,0,LR (False)
2,20,100,30,30,50,9.106305444589974e-08,0,LR (False)
3,20,100,40,40,50,4.020800963272913e-05,0,LR (False)
4,20,100,50,50,50,2.7993413123008055e-06,0,LR (False)
5,20,100,60,60,50,5.480405061580815e-08,0,LR (False)
6,20,100,70,70,50,1.0435461937333755e-06,0,LR (False)
7,20,100,80,80,50,2.2762035603504634e-06,0,LR (False)
8,20,100,90,90,50,7.5931359918095145e-06,0,LR (False)
9,20,100,100,100,50,1.4551009954198768e-05,0,LR (False)
0,21,100,10,10,50,2.5292107396376527e-06,0,LR (False)
1,21,100,20,20,50,7.144281562413155e-07,0,LR (False)
2,21,100,30,30,50,3.5685111681767064e-06,0,LR (False)
3,21,100,40,40,50,1.589658476411606e-05,0,LR (False)
4,21,100,50,50,50,5.801437590120828e-06,0,LR (False)
5,21,100,60,60,50,2.857628948770491e-05,0,LR (False)
6,21,100,70,70,50,1.996192342417194e-06,0,LR (False)
7,21,100,80,80,50,5.635931699369354e-05,0,LR (False)
8,21,100,90,90,50,1.862486152781065e-07,0,LR (False)
9,21,100,100,100,50,3.894285941092416e-06,0,LR (False)
0,22,100,10,10,50,5.18040221363376e-07,0,LR (False)
1,22,100,20,20,50,5.619944172022789e-07,0,LR (False)
2,22,100,30,30,50,1.1653618196428625e-07,0,LR (False)
3,22,100,40,40,50,5.368055239181512e-07,0,LR (False)
4,22,100,50,50,50,3.103725543119881e-05,0,LR (False)
5,22,100,60,60,50,1.233951720193328e-06,0,LR (False)
6,22,100,70,70,50,6.45229189457718e-06,0,LR (False)
7,22,100,80,80,50,5.004177483326634e-07,0,LR (False)
8,22,100,90,90,50,3.42164557972195e-06,0,LR (False)
9,22,100,100,100,50,5.236902328787263e-07,0,LR (False)
0,23,100,10,10,50,1.7199187497991827e-07,0,LR (False)
1,23,100,20,20,50,8.515447376941473e-06,0,LR (False)
2,23,100,30,30,50,3.7178591553454754e-07,0,LR (False)
3,23,100,40,40,50,1.7865770090692573e-07,0,LR (False)
4,23,100,50,50,50,1.8661195922495079e-06,0,LR (False)
5,23,100,60,60,50,2.2912029493858978e-05,0,LR (False)
6,23,100,70,70,50,0.0001355604040822713,0,LR (False)
7,23,100,80,80,50,1.4150547055156722e-05,0,LR (False)
8,23,100,90,90,50,2.4767314319979866e-05,0,LR (False)
9,23,100,100,100,50,2.3123963913667727e-06,0,LR (False)
0,24,100,10,10,50,1.6652230367259915e-05,0,LR (False)
1,24,100,20,20,50,3.1173441565084322e-06,0,LR (False)
2,24,100,30,30,50,3.9870340650023415e-06,0,LR (False)
3,24,100,40,40,50,5.0733701848469515e-06,0,LR (False)
4,24,100,50,50,50,1.000379423401372e-07,0,LR (False)
5,24,100,60,60,50,6.550094283693072e-07,0,LR (False)
6,24,100,70,70,50,3.994029922391169e-06,0,LR (False)
7,24,100,80,80,50,9.33607462881888e-07,0,LR (False)
8,24,100,90,90,50,1.7761842859855378e-07,0,LR (False)
9,24,100,100,100,50,1.9300588661032694e-06,0,LR (False)
0,25,100,10,10,50,1.027288659536661e-06,0,LR (False)
1,25,100,20,20,50,1.3021784250637216e-05,0,LR (False)
2,25,100,30,30,50,4.523470855197645e-08,0,LR (False)
3,25,100,40,40,50,1.635396752743949e-07,0,LR (False)
4,25,100,50,50,50,1.2078484903071198e-05,0,LR (False)
5,25,100,60,60,50,1.1495802244416201e-06,0,LR (False)
6,25,100,70,70,50,8.209915357254886e-05,0,LR (False)
7,25,100,80,80,50,6.802624473788534e-07,0,LR (False)
8,25,100,90,90,50,6.308335845619648e-07,0,LR (False)
9,25,100,100,100,50,3.981584303753222e-07,0,LR (False)
0,26,100,10,10,50,3.964658293295346e-07,0,LR (False)
1,26,100,20,20,50,1.913693392033044e-07,0,LR (False)
2,26,100,30,30,50,6.756963036542713e-07,0,LR (False)
3,26,100,40,40,50,1.8999830777808728e-06,0,LR (False)
4,26,100,50,50,50,5.069069392872801e-07,0,LR (False)
5,26,100,60,60,50,1.040680032899928e-06,0,LR (False)
6,26,100,70,70,50,3.484831969793178e-07,0,LR (False)
7,26,100,80,80,50,7.157640598239778e-07,0,LR (False)
8,26,100,90,90,50,7.464534545061481e-07,0,LR (False)
9,26,100,100,100,50,3.0820879333718944e-05,0,LR (False)
0,27,100,10,10,50,4.081056159539745e-08,0,LR (False)
1,27,100,20,20,50,3.363469408149484e-07,0,LR (False)
2,27,100,30,30,50,4.1027114794683324e-07,0,LR (False)
3,27,100,40,40,50,1.128496482514214e-07,0,LR (False)
4,27,100,50,50,50,4.1235865926200717e-07,0,LR (False)
5,27,100,60,60,50,7.864834567657163e-07,0,LR (False)
6,27,100,70,70,50,1.6163975654609838e-05,0,LR (False)
7,27,100,80,80,50,2.919189617943649e-07,0,LR (False)
8,27,100,90,90,50,9.338442141232702e-07,0,LR (False)
9,27,100,100,100,50,0.005462536288380758,0,LR (False)
0,28,100,10,10,50,1.6040487574879177e-07,0,LR (False)
1,28,100,20,20,50,1.5040435843383353e-06,0,LR (False)
2,28,100,30,30,50,1.8348859003179677e-07,0,LR (False)
3,28,100,40,40,50,4.407064613917428e-07,0,LR (False)
4,28,100,50,50,50,3.1472939193436294e-06,0,LR (False)
5,28,100,60,60,50,3.539818438651369e-07,0,LR (False)
6,28,100,70,70,50,3.0792426809824578e-06,0,LR (False)
7,28,100,80,80,50,7.768092510739318e-06,0,LR (False)
8,28,100,90,90,50,2.993226579277088e-07,0,LR (False)
9,28,100,100,100,50,3.3780454991246535e-07,0,LR (False)
0,29,100,10,10,50,7.534756986375697e-06,0,LR (False)
1,29,100,20,20,50,1.236065784874383e-07,0,LR (False)
2,29,100,30,30,50,2.1769397512009614e-05,0,LR (False)
3,29,100,40,40,50,4.278604213151097e-07,0,LR (False)
4,29,100,50,50,50,1.9809220102853556e-08,0,LR (False)
5,29,100,60,60,50,3.1833622765478797e-07,0,LR (False)
6,29,100,70,70,50,8.98922815083652e-06,0,LR (False)
7,29,100,80,80,50,3.321674258180165e-07,0,LR (False)
8,29,100,90,90,50,5.832813170680794e-06,0,LR (False)
9,29,100,100,100,50,9.489363367814148e-07,0,LR (False)
