,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
10,27,30,900,900,50,1.1222991755723745e+116,0,LR (False)
11,27,30,100,100,50,0.00033343454048736067,0,LR (False)
0,28,30,10,10,50,4.876084517751934e-07,0,LR (False)
1,28,30,50,50,50,1.9908237486487273e-05,0,LR (False)
2,28,30,100,100,50,0.027589548086894712,0,LR (False)
3,28,30,200,200,50,4.570073089773331,0,LR (False)
4,28,30,300,300,50,27624.559141319016,0,LR (False)
5,28,30,400,400,50,195324.26038237932,0,LR (False)
6,28,30,500,500,50,7253.605686971884,0,LR (False)
7,28,30,600,600,50,5677550845.077484,0,LR (False)
8,28,30,700,700,50,5402989851789.674,0,LR (False)
9,28,30,800,800,50,2.800573371134418e+178,0,LR (False)
10,28,30,900,900,50,5.164473851624916e+236,0,LR (False)
11,28,30,100,100,50,0.000462809009263581,0,LR (False)
0,29,30,10,10,50,1.1923557268962297e-07,0,LR (False)
1,29,30,50,50,50,6.2443724736347964e-06,0,LR (False)
2,29,30,100,100,50,0.0007869800316706332,0,LR (False)
3,29,30,200,200,50,122.88305092819144,0,LR (False)
4,29,30,300,300,50,117158.22171094606,0,LR (False)
5,29,30,400,400,50,489.0765795813508,0,LR (False)
6,29,30,500,500,50,2766015.8423644616,0,LR (False)
7,29,30,600,600,50,31196278.368477788,0,LR (False)
8,29,30,700,700,50,2.0840495077225596e+76,0,LR (False)
9,29,30,800,800,50,1.7432267558508182e+187,0,LR (False)
10,29,30,900,900,50,1.2314491034105256e+118,0,LR (False)
11,29,30,100,100,50,0.0007353530282983394,0,LR (False)
