,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,50,10,10,50,3.4126620757176327e-06,0,LR (False)
1,0,50,100,100,50,1.0625221923600701e-06,0,LR (False)
2,0,50,200,200,50,99.63371609720461,0,LR (False)
3,0,50,300,300,50,164.9227337335233,0,LR (False)
0,1,50,10,10,50,3.828783469941366e-06,0,LR (False)
1,1,50,100,100,50,4.307338419320618e-05,0,LR (False)
2,1,50,200,200,50,0.00942173711042055,0,LR (False)
3,1,50,300,300,50,24178.456677907063,0,LR (False)
0,2,50,10,10,50,4.011786432108767e-06,0,LR (False)
1,2,50,100,100,50,2.307422182772601e-06,0,LR (False)
2,2,50,200,200,50,0.03333110852564622,0,LR (False)
3,2,50,300,300,50,47.94555840571636,0,LR (False)
0,3,50,10,10,50,2.403161556030376e-06,0,LR (False)
1,3,50,100,100,50,6.067256822137018e-05,0,LR (False)
2,3,50,200,200,50,0.02901607332272254,0,LR (False)
3,3,50,300,300,50,6.602579078114441,0,LR (False)
0,4,50,10,10,50,9.57039021831983e-06,0,LR (False)
1,4,50,100,100,50,2.5678472105987813e-06,0,LR (False)
2,4,50,200,200,50,0.03742968419508175,0,LR (False)
3,4,50,300,300,50,10.482856252036242,0,LR (False)
0,5,50,10,10,50,2.444890616205703e-07,0,LR (False)
1,5,50,100,100,50,1.5627430852515427e-06,0,LR (False)
2,5,50,200,200,50,0.07524391710619667,0,LR (False)
3,5,50,300,300,50,194.61845449180834,0,LR (False)
0,6,50,10,10,50,1.1455648167100423e-06,0,LR (False)
1,6,50,100,100,50,6.814522247916619e-05,0,LR (False)
2,6,50,200,200,50,0.195954423758578,0,LR (False)
3,6,50,300,300,50,2218.024675131518,0,LR (False)
0,7,50,10,10,50,1.119781150446865e-06,0,LR (False)
1,7,50,100,100,50,6.252264020917716e-07,0,LR (False)
2,7,50,200,200,50,0.0778031760396653,0,LR (False)
3,7,50,300,300,50,13.206866725263724,0,LR (False)
0,8,50,10,10,50,1.8899817941068934e-06,0,LR (False)
1,8,50,100,100,50,2.5599934186111725e-06,0,LR (False)
2,8,50,200,200,50,0.2588251231506911,0,LR (False)
3,8,50,300,300,50,5.787033913735868,0,LR (False)
0,9,50,10,10,50,0.00011856837854101333,0,LR (False)
1,9,50,100,100,50,5.852739725594921e-07,0,LR (False)
2,9,50,200,200,50,0.12366079809433045,0,LR (False)
3,9,50,300,300,50,115.7593015072028,0,LR (False)
0,10,50,10,10,50,8.006908775649777e-06,0,LR (False)
1,10,50,100,100,50,4.265199711780399e-05,0,LR (False)
2,10,50,200,200,50,0.05735992759187635,0,LR (False)
3,10,50,300,300,50,15.832616737815085,0,LR (False)
0,11,50,10,10,50,3.5081872041419946e-07,0,LR (False)
1,11,50,100,100,50,9.024181844919904e-06,0,LR (False)
2,11,50,200,200,50,0.0430652218443415,0,LR (False)
3,11,50,300,300,50,21.32660301489416,0,LR (False)
0,12,50,10,10,50,3.65814668055175e-07,0,LR (False)
1,12,50,100,100,50,0.0023704202862022375,0,LR (False)
2,12,50,200,200,50,3275.6229768483317,0,LR (False)
3,12,50,300,300,50,4.068900622628162,0,LR (False)
0,13,50,10,10,50,3.832981440785498e-06,0,LR (False)
1,13,50,100,100,50,0.0006015586472934896,0,LR (False)
2,13,50,200,200,50,0.3938292453765079,0,LR (False)
3,13,50,300,300,50,3.8259181865344543,0,LR (False)
0,14,50,10,10,50,4.877341748134062e-07,0,LR (False)
1,14,50,100,100,50,3.9101025603601855e-06,0,LR (False)
2,14,50,200,200,50,0.4764202460307001,0,LR (False)
3,14,50,300,300,50,40.22347754274202,0,LR (False)
0,15,50,10,10,50,3.082094662543825e-06,0,LR (False)
1,15,50,100,100,50,1.2809747004309873e-06,0,LR (False)
2,15,50,200,200,50,0.0032935425419786703,0,LR (False)
3,15,50,300,300,50,7.0171986237477375,0,LR (False)
0,16,50,10,10,50,4.1140847896493267e-07,0,LR (False)
1,16,50,100,100,50,3.690694781785167e-05,0,LR (False)
2,16,50,200,200,50,0.009045898058369124,0,LR (False)
3,16,50,300,300,50,8.664451937436452,0,LR (False)
0,17,50,10,10,50,0.0012234243641261278,0,LR (False)
1,17,50,100,100,50,6.786678420489678e-05,0,LR (False)
2,17,50,200,200,50,0.24241585958327877,0,LR (False)
3,17,50,300,300,50,882.768272544745,0,LR (False)
0,18,50,10,10,50,3.713422853372805e-07,0,LR (False)
1,18,50,100,100,50,1.313200155021602e-05,0,LR (False)
2,18,50,200,200,50,2.166579747310981,0,LR (False)
3,18,50,300,300,50,2962.3609889409645,0,LR (False)
0,19,50,10,10,50,3.6905118006426103e-07,0,LR (False)
1,19,50,100,100,50,2.609838314414063e-05,0,LR (False)
2,19,50,200,200,50,1.538426468582517,0,LR (False)
3,19,50,300,300,50,15.065640074962573,0,LR (False)
0,20,50,10,10,50,3.268860303056364e-07,0,LR (False)
1,20,50,100,100,50,3.9611695830562634e-05,0,LR (False)
2,20,50,200,200,50,0.048543657711463115,0,LR (False)
3,20,50,300,300,50,41.199903600722436,0,LR (False)
0,21,50,10,10,50,2.226041290638964e-07,0,LR (False)
1,21,50,100,100,50,3.118628911310791e-06,0,LR (False)
2,21,50,200,200,50,1.4538035601879995,0,LR (False)
3,21,50,300,300,50,2.6824510791292018,0,LR (False)
0,22,50,10,10,50,8.168933737234758e-07,0,LR (False)
1,22,50,100,100,50,1.440063452548244e-05,0,LR (False)
2,22,50,200,200,50,0.105801966774885,0,LR (False)
3,22,50,300,300,50,307.14952933201806,0,LR (False)
0,23,50,10,10,50,1.2054547456979184e-05,0,LR (False)
1,23,50,100,100,50,1.2827096117448259e-05,0,LR (False)
2,23,50,200,200,50,0.10648534901996708,0,LR (False)
3,23,50,300,300,50,2.251191632906534,0,LR (False)
0,24,50,10,10,50,5.979795056722505e-05,0,LR (False)
1,24,50,100,100,50,0.0002650841965882772,0,LR (False)
2,24,50,200,200,50,0.061717485381673404,0,LR (False)
3,24,50,300,300,50,48.3025199129195,0,LR (False)
0,25,50,10,10,50,0.0003172412206851285,0,LR (False)
1,25,50,100,100,50,3.309865881978801e-06,0,LR (False)
2,25,50,200,200,50,0.32287635275885285,0,LR (False)
3,25,50,300,300,50,196.0139150872784,0,LR (False)
0,26,50,10,10,50,1.824431927347124e-07,0,LR (False)
1,26,50,100,100,50,7.782680041398318e-06,0,LR (False)
2,26,50,200,200,50,0.30740170174269194,0,LR (False)
3,26,50,300,300,50,2.411128133929859,0,LR (False)
0,27,50,10,10,50,3.0467267072990215e-07,0,LR (False)
1,27,50,100,100,50,5.649611168703092e-06,0,LR (False)
2,27,50,200,200,50,0.0034245440447963215,0,LR (False)
3,27,50,300,300,50,31.841734728229902,0,LR (False)
0,28,50,10,10,50,1.1092980119454853e-07,0,LR (False)
1,28,50,100,100,50,2.0600734219333544e-05,0,LR (False)
2,28,50,200,200,50,0.024585070117581664,0,LR (False)
3,28,50,300,300,50,717.3425361168839,0,LR (False)
0,29,50,10,10,50,2.2592535811816523e-06,0,LR (False)
1,29,50,100,100,50,5.740059660547036e-06,0,LR (False)
2,29,50,200,200,50,0.1116026761816589,0,LR (False)
3,29,50,300,300,50,58.537489834265614,0,LR (False)
