,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,18,30,10,10,50,1.981756955582674e-07,0,LR (True)
1,18,30,50,50,50,6.780667969470144e-06,0,LR (True)
2,18,30,100,100,50,0.00022377163273194352,0,LR (True)
3,18,30,200,200,50,41.6804004584052,0,LR (True)
4,18,30,300,300,50,7072.583104696147,0,LR (True)
5,18,30,400,400,50,46578.54355213212,0,LR (True)
6,18,30,500,500,50,121464118.83199726,0,LR (True)
7,18,30,600,600,50,36134366841.557,0,LR (True)
8,18,30,700,700,50,1.808760275365626e+44,0,LR (True)
9,18,30,800,800,50,1.6063129680969174e+264,0,LR (True)
10,18,30,900,900,50,1.4134962755605335e+141,0,LR (True)
11,18,30,100,100,50,0.0005591779360507739,0,LR (True)
0,19,30,10,10,50,1.3697835596494851e-06,0,LR (True)
1,19,30,50,50,50,0.00018931282969580253,0,LR (True)
2,19,30,100,100,50,0.0042475205211270715,0,LR (True)
3,19,30,200,200,50,139.73659926414837,0,LR (True)
4,19,30,300,300,50,1408.8863104483582,0,LR (True)
5,19,30,400,400,50,13713.748532112213,0,LR (True)
6,19,30,500,500,50,1620318.4324346124,0,LR (True)
7,19,30,600,600,50,12951511694.955654,0,LR (True)
8,19,30,700,700,50,2.3340179843250718e+27,0,LR (True)
9,19,30,800,800,50,8.172050387856059e+136,0,LR (True)
10,19,30,900,900,50,3.9278184807706e+200,0,LR (True)
11,19,30,100,100,50,0.007672246652807485,0,LR (True)
0,20,30,10,10,50,0.00033222363112482247,0,LR (True)
1,20,30,50,50,50,9.377312203096548e-06,0,LR (True)
2,20,30,100,100,50,0.005288572023859517,0,LR (True)
3,20,30,200,200,50,1447.2063723149547,0,LR (True)
4,20,30,300,300,50,99.73016799297567,0,LR (True)
5,20,30,400,400,50,30991.818634362324,0,LR (True)
6,20,30,500,500,50,146680.11611417454,0,LR (True)
7,20,30,600,600,50,96189185.15863799,0,LR (True)
8,20,30,700,700,50,17468864719755.383,0,LR (True)
9,20,30,800,800,50,4.2807592403975693e+195,0,LR (True)
10,20,30,900,900,50,inf,0,LR (True)
11,20,30,100,100,50,0.22428274764697298,0,LR (True)
0,21,30,10,10,50,4.403964372988846e-07,0,LR (True)
1,21,30,50,50,50,1.945152798116184e-06,0,LR (True)
2,21,30,100,100,50,0.008731297828569845,0,LR (True)
3,21,30,200,200,50,50.823707203554385,0,LR (True)
4,21,30,300,300,50,167.26459825058697,0,LR (True)
5,21,30,400,400,50,692.4853465128002,0,LR (True)
6,21,30,500,500,50,807481.9039923026,0,LR (True)
7,21,30,600,600,50,545784011.0702645,0,LR (True)
8,21,30,700,700,50,1.3233521603190958e+165,0,LR (True)
9,21,30,800,800,50,1.0266506840434162e+185,0,LR (True)
10,21,30,900,900,50,1.4751719409929705e+142,0,LR (True)
11,21,30,100,100,50,0.000445799265240348,0,LR (True)
0,22,30,10,10,50,6.295869556270396e-07,0,LR (True)
1,22,30,50,50,50,9.062122947214647e-06,0,LR (True)
2,22,30,100,100,50,0.01915864447657292,0,LR (True)
3,22,30,200,200,50,21.11391289212488,0,LR (True)
4,22,30,300,300,50,630553.3172455553,0,LR (True)
5,22,30,400,400,50,44443818.97782918,0,LR (True)
6,22,30,500,500,50,1461740.962958444,0,LR (True)
7,22,30,600,600,50,1830307210.3208404,0,LR (True)
8,22,30,700,700,50,1.8532892795990432e+17,0,LR (True)
9,22,30,800,800,50,5.210097874095108e+212,0,LR (True)
10,22,30,900,900,50,1.2214197628338108e+240,0,LR (True)
11,22,30,100,100,50,0.0012136894540181983,0,LR (True)
0,23,30,10,10,50,5.526105710158579e-06,0,LR (True)
1,23,30,50,50,50,7.944369515505519e-07,0,LR (True)
2,23,30,100,100,50,0.002025276841469633,0,LR (True)
3,23,30,200,200,50,40.2831262548057,0,LR (True)
4,23,30,300,300,50,462.62062728560073,0,LR (True)
5,23,30,400,400,50,14516.005214487644,0,LR (True)
6,23,30,500,500,50,46480.90202822442,0,LR (True)
7,23,30,600,600,50,427189970.5835841,0,LR (True)
8,23,30,700,700,50,3.268312715668173e+17,0,LR (True)
9,23,30,800,800,50,5.080316362923867e+264,0,LR (True)
10,23,30,900,900,50,8.128632089535418e+260,0,LR (True)
11,23,30,100,100,50,0.0011364800536622715,0,LR (True)
0,24,30,10,10,50,2.1019989010883972e-07,0,LR (True)
