,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
425,11,8,100,100,50,0,5.517529329612317e+161,0,LR (True)
426,11,24,100,100,50,0,0.00033144960630737767,0,LR (True)
427,11,16,100,100,50,0,137.30685592185463,0,LR (True)
428,11,12,100,100,50,0,103674579.14921005,0,LR (True)
429,11,14,100,100,50,0,134246.73174621223,0,LR (True)
430,11,15,100,100,50,0,625.9906317855641,0,LR (True)
431,11,14,100,100,50,0,134246.73174621223,0,LR (True)
432,12,8,100,100,50,0,4.4694430128983486e+119,0,LR (True)
433,12,24,100,100,50,0,0.015328216311445531,0,LR (True)
434,12,16,100,100,50,0,13047.505245096616,0,LR (True)
435,12,20,100,100,50,0,0.4098799470404347,0,LR (True)
