,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
7,3,100,80,80,50,3.495871624722568e-07,0,LR (True)
8,3,100,90,90,50,0.0004807992490691765,0,LR (True)
9,3,100,100,100,50,3.962112739106692e-06,0,LR (True)
0,4,100,10,10,50,5.241419302207296e-07,0,LR (True)
1,4,100,20,20,50,9.352258500041181e-06,0,LR (True)
2,4,100,30,30,50,1.8503458418718244e-07,0,LR (True)
3,4,100,40,40,50,2.454459742989844e-07,0,LR (True)
4,4,100,50,50,50,9.261910079476542e-07,0,LR (True)
5,4,100,60,60,50,3.1202987599361326e-06,0,LR (True)
6,4,100,70,70,50,8.738189760175604e-06,0,LR (True)
7,4,100,80,80,50,2.004418231925392e-07,0,LR (True)
8,4,100,90,90,50,2.8013585195709497e-06,0,LR (True)
9,4,100,100,100,50,0.00030517334301420683,0,LR (True)
0,5,100,10,10,50,4.094358195177014e-05,0,LR (True)
1,5,100,20,20,50,3.46168327118312e-06,0,LR (True)
2,5,100,30,30,50,1.23199660770384e-06,0,LR (True)
3,5,100,40,40,50,2.77585300609692e-07,0,LR (True)
4,5,100,50,50,50,2.1580417781691076e-07,0,LR (True)
5,5,100,60,60,50,2.8272616339795397e-07,0,LR (True)
6,5,100,70,70,50,1.912138199082806e-06,0,LR (True)
7,5,100,80,80,50,8.025332250685092e-07,0,LR (True)
8,5,100,90,90,50,1.689672636057433e-07,0,LR (True)
9,5,100,100,100,50,0.00011735634967797574,0,LR (True)
0,6,100,10,10,50,1.457210946758393e-06,0,LR (True)
1,6,100,20,20,50,5.36312577386146e-07,0,LR (True)
2,6,100,30,30,50,2.66489054336712e-07,0,LR (True)
3,6,100,40,40,50,3.016997578278777e-08,0,LR (True)
4,6,100,50,50,50,4.411480213995113e-06,0,LR (True)
5,6,100,60,60,50,7.567740526373288e-06,0,LR (True)
6,6,100,70,70,50,2.5908832240778184e-06,0,LR (True)
7,6,100,80,80,50,3.9838051824596274e-06,0,LR (True)
8,6,100,90,90,50,3.1572442272680796e-06,0,LR (True)
9,6,100,100,100,50,5.50594855154006e-07,0,LR (True)
0,7,100,10,10,50,1.562251679559984e-07,0,LR (True)
1,7,100,20,20,50,2.5493493701547214e-08,0,LR (True)
2,7,100,30,30,50,5.150389682813866e-07,0,LR (True)
3,7,100,40,40,50,8.491697901510259e-07,0,LR (True)
4,7,100,50,50,50,6.044621058210288e-07,0,LR (True)
5,7,100,60,60,50,1.0768643550498108e-07,0,LR (True)
6,7,100,70,70,50,0.008736518480766281,0,LR (True)
7,7,100,80,80,50,2.0068142106886387e-07,0,LR (True)
8,7,100,90,90,50,3.125946272596418e-07,0,LR (True)
9,7,100,100,100,50,0.00580661384309225,0,LR (True)
0,8,100,10,10,50,1.5372136706111486e-06,0,LR (True)
1,8,100,20,20,50,5.192112784540673e-06,0,LR (True)
2,8,100,30,30,50,9.440739703300316e-07,0,LR (True)
3,8,100,40,40,50,1.1576317515671242e-06,0,LR (True)
4,8,100,50,50,50,1.0486062275822942e-07,0,LR (True)
5,8,100,60,60,50,7.953679367365134e-05,0,LR (True)
6,8,100,70,70,50,1.1246493538614355e-05,0,LR (True)
7,8,100,80,80,50,9.62069803802035e-07,0,LR (True)
8,8,100,90,90,50,6.15672921670115e-07,0,LR (True)
9,8,100,100,100,50,1.6464697989795413e-06,0,LR (True)
0,9,100,10,10,50,7.058175674262178e-07,0,LR (True)
1,9,100,20,20,50,3.040190192049569e-07,0,LR (True)
2,9,100,30,30,50,4.776844955459915e-07,0,LR (True)
3,9,100,40,40,50,1.9420982400124607e-06,0,LR (True)
4,9,100,50,50,50,5.580310158765098e-05,0,LR (True)
5,9,100,60,60,50,1.08195326011648e-05,0,LR (True)
6,9,100,70,70,50,4.067877052413042e-07,0,LR (True)
7,9,100,80,80,50,1.047920245908874e-06,0,LR (True)
8,9,100,90,90,50,1.032822537709775e-06,0,LR (True)
9,9,100,100,100,50,0.004042767673083281,0,LR (True)
0,10,100,10,10,50,5.829739351777132e-07,0,LR (True)
1,10,100,20,20,50,2.759456109033375e-07,0,LR (True)
2,10,100,30,30,50,7.986232186500071e-07,0,LR (True)
3,10,100,40,40,50,9.938034434650359e-08,0,LR (True)
4,10,100,50,50,50,7.182554476275733e-07,0,LR (True)
5,10,100,60,60,50,1.1623104680217675e-05,0,LR (True)
6,10,100,70,70,50,1.2524432992328819e-06,0,LR (True)
7,10,100,80,80,50,1.1983191905794722e-06,0,LR (True)
8,10,100,90,90,50,3.519066387229607e-07,0,LR (True)
9,10,100,100,100,50,0.0003527091261312614,0,LR (True)
0,11,100,10,10,50,2.4945915539270117e-07,0,LR (True)
1,11,100,20,20,50,2.6455852713594803e-05,0,LR (True)
2,11,100,30,30,50,3.900114365809623e-07,0,LR (True)
3,11,100,40,40,50,3.0063331134398886e-05,0,LR (True)
4,11,100,50,50,50,8.300963025839085e-06,0,LR (True)
5,11,100,60,60,50,1.7971436532110008e-06,0,LR (True)
6,11,100,70,70,50,5.129057236729851e-06,0,LR (True)
7,11,100,80,80,50,1.028155283354383e-05,0,LR (True)
8,11,100,90,90,50,3.224583308293567e-07,0,LR (True)
9,11,100,100,100,50,0.0005326656700195196,0,LR (True)
0,12,100,10,10,50,2.901134829824781e-08,0,LR (True)
1,12,100,20,20,50,9.869551937296944e-06,0,LR (True)
2,12,100,30,30,50,7.898156142544946e-07,0,LR (True)
3,12,100,40,40,50,1.0099006446080486e-06,0,LR (True)
4,12,100,50,50,50,3.6227059558171503e-07,0,LR (True)
5,12,100,60,60,50,2.9703322343757332e-06,0,LR (True)
6,12,100,70,70,50,3.7832246625514273e-06,0,LR (True)
7,12,100,80,80,50,1.2978390231239254e-07,0,LR (True)
8,12,100,90,90,50,7.639562954224248e-06,0,LR (True)
9,12,100,100,100,50,1.416985598479612e-06,0,LR (True)
0,13,100,10,10,50,2.2033259853693888e-08,0,LR (True)
1,13,100,20,20,50,9.455828856157496e-07,0,LR (True)
2,13,100,30,30,50,2.549436817454839e-07,0,LR (True)
3,13,100,40,40,50,2.204343480364228e-06,0,LR (True)
4,13,100,50,50,50,9.116253392720454e-08,0,LR (True)
5,13,100,60,60,50,5.871895229059707e-07,0,LR (True)
6,13,100,70,70,50,3.091087716040394e-07,0,LR (True)
7,13,100,80,80,50,1.1740239280526398e-06,0,LR (True)
8,13,100,90,90,50,1.1989926131713802e-05,0,LR (True)
9,13,100,100,100,50,3.2123185539633823e-07,0,LR (True)
0,14,100,10,10,50,7.687270444392383e-08,0,LR (True)
1,14,100,20,20,50,1.3775250327504823e-05,0,LR (True)
2,14,100,30,30,50,2.1544871681343815e-07,0,LR (True)
3,14,100,40,40,50,2.696032768152708e-07,0,LR (True)
4,14,100,50,50,50,8.572728396595565e-05,0,LR (True)
5,14,100,60,60,50,7.683542034654603e-06,0,LR (True)
6,14,100,70,70,50,2.464988825867679e-05,0,LR (True)
7,14,100,80,80,50,2.884359848194658e-05,0,LR (True)
8,14,100,90,90,50,4.333438594480361e-07,0,LR (True)
9,14,100,100,100,50,9.776640918587051e-07,0,LR (True)
0,15,100,10,10,50,1.7557365590102235e-07,0,LR (True)
1,15,100,20,20,50,1.8851142890897094e-07,0,LR (True)
2,15,100,30,30,50,0.0002701599794520488,0,LR (True)
3,15,100,40,40,50,8.925951960241677e-07,0,LR (True)
4,15,100,50,50,50,8.386719664105467e-07,0,LR (True)
5,15,100,60,60,50,6.134146830669618e-07,0,LR (True)
6,15,100,70,70,50,5.804938497231851e-07,0,LR (True)
7,15,100,80,80,50,3.8199448839418073e-07,0,LR (True)
8,15,100,90,90,50,4.146712258532697e-06,0,LR (True)
9,15,100,100,100,50,1.117420769275983e-07,0,LR (True)
0,16,100,10,10,50,9.964892514945599e-07,0,LR (True)
1,16,100,20,20,50,2.1454680389441065e-05,0,LR (True)
2,16,100,30,30,50,1.1541091688645921e-07,0,LR (True)
3,16,100,40,40,50,1.5355132769941452e-06,0,LR (True)
4,16,100,50,50,50,0.0008008632511755244,0,LR (True)
5,16,100,60,60,50,1.4641439629029167e-07,0,LR (True)
6,16,100,70,70,50,1.2056615660301512e-07,0,LR (True)
7,16,100,80,80,50,6.003598937372409e-06,0,LR (True)
8,16,100,90,90,50,5.512827705348007e-07,0,LR (True)
9,16,100,100,100,50,1.3311878965758304e-07,0,LR (True)
0,17,100,10,10,50,8.604060993806861e-08,0,LR (True)
1,17,100,20,20,50,2.4517097731395844e-07,0,LR (True)
2,17,100,30,30,50,4.993466850573372e-07,0,LR (True)
3,17,100,40,40,50,5.520718337888747e-08,0,LR (True)
4,17,100,50,50,50,2.0966191487931853e-06,0,LR (True)
5,17,100,60,60,50,5.383201192876734e-07,0,LR (True)
6,17,100,70,70,50,1.587060908897852e-05,0,LR (True)
7,17,100,80,80,50,2.2892661985557429e-07,0,LR (True)
8,17,100,90,90,50,4.0883657586146635e-07,0,LR (True)
9,17,100,100,100,50,9.585483002861755e-07,0,LR (True)
0,18,100,10,10,50,3.856626717459984e-08,0,LR (True)
1,18,100,20,20,50,1.349627654808068e-05,0,LR (True)
2,18,100,30,30,50,4.843241813202419e-08,0,LR (True)
3,18,100,40,40,50,1.4808408355718538e-06,0,LR (True)
4,18,100,50,50,50,1.3880766568341806e-07,0,LR (True)
5,18,100,60,60,50,1.4240961885663336e-07,0,LR (True)
6,18,100,70,70,50,3.7981563692314613e-07,0,LR (True)
7,18,100,80,80,50,1.979085396331903e-06,0,LR (True)
8,18,100,90,90,50,2.9560265989041256e-05,0,LR (True)
9,18,100,100,100,50,0.001961277282601971,0,LR (True)
0,19,100,10,10,50,1.7817709002300841e-06,0,LR (True)
1,19,100,20,20,50,2.7596701829602445e-07,0,LR (True)
2,19,100,30,30,50,1.1859897037670067e-07,0,LR (True)
3,19,100,40,40,50,9.518904337291809e-08,0,LR (True)
4,19,100,50,50,50,1.4885628931410822e-06,0,LR (True)
5,19,100,60,60,50,1.1455112302939414e-05,0,LR (True)
6,19,100,70,70,50,4.375135376025775e-05,0,LR (True)
7,19,100,80,80,50,5.891603898783999e-06,0,LR (True)
8,19,100,90,90,50,3.6425428394295113e-06,0,LR (True)
9,19,100,100,100,50,1.537525338103883e-06,0,LR (True)
0,20,100,10,10,50,2.937161450593901e-07,0,LR (True)
1,20,100,20,20,50,8.048862650319382e-06,0,LR (True)
2,20,100,30,30,50,1.217876207154145e-06,0,LR (True)
3,20,100,40,40,50,5.26819892946607e-08,0,LR (True)
4,20,100,50,50,50,1.2818461479695737e-07,0,LR (True)
5,20,100,60,60,50,6.93049163467315e-07,0,LR (True)
6,20,100,70,70,50,1.983434177176446e-06,0,LR (True)
7,20,100,80,80,50,4.310244631467738e-07,0,LR (True)
8,20,100,90,90,50,1.7437232541144579e-06,0,LR (True)
9,20,100,100,100,50,4.3930714355762243e-07,0,LR (True)
0,21,100,10,10,50,3.83378453433159e-07,0,LR (True)
1,21,100,20,20,50,2.4408652514461987e-07,0,LR (True)
2,21,100,30,30,50,3.26871764996842e-06,0,LR (True)
3,21,100,40,40,50,2.9441392122382124e-07,0,LR (True)
4,21,100,50,50,50,1.7119373701887792e-07,0,LR (True)
5,21,100,60,60,50,1.269997154108746e-07,0,LR (True)
6,21,100,70,70,50,1.119113823743893e-06,0,LR (True)
7,21,100,80,80,50,3.346950978822351e-06,0,LR (True)
8,21,100,90,90,50,5.239149415216008e-06,0,LR (True)
9,21,100,100,100,50,0.0003486294430982474,0,LR (True)
0,22,100,10,10,50,6.587097896975379e-07,0,LR (True)
1,22,100,20,20,50,8.593711232516784e-07,0,LR (True)
2,22,100,30,30,50,4.474412412564171e-08,0,LR (True)
3,22,100,40,40,50,5.312338565009866e-06,0,LR (True)
4,22,100,50,50,50,2.92612399333579e-06,0,LR (True)
5,22,100,60,60,50,9.626662493136552e-07,0,LR (True)
6,22,100,70,70,50,1.3622012544373096e-07,0,LR (True)
7,22,100,80,80,50,1.876392137800827e-06,0,LR (True)
8,22,100,90,90,50,0.003400362539383483,0,LR (True)
9,22,100,100,100,50,2.726862409987173e-07,0,LR (True)
0,23,100,10,10,50,1.8400861580918196e-06,0,LR (True)
1,23,100,20,20,50,1.5060720992502692e-08,0,LR (True)
2,23,100,30,30,50,2.5871561620203343e-06,0,LR (True)
3,23,100,40,40,50,0.0003434370135731129,0,LR (True)
4,23,100,50,50,50,0.034729777856647014,0,LR (True)
5,23,100,60,60,50,6.385321788360366e-06,0,LR (True)
6,23,100,70,70,50,1.3250275618089978e-05,0,LR (True)
7,23,100,80,80,50,2.448363308181838e-07,0,LR (True)
8,23,100,90,90,50,4.779268669728182e-07,0,LR (True)
9,23,100,100,100,50,4.483643380768045e-06,0,LR (True)
0,24,100,10,10,50,4.1005720291774746e-07,0,LR (True)
1,24,100,20,20,50,6.863229110020602e-07,0,LR (True)
2,24,100,30,30,50,3.953254508443476e-08,0,LR (True)
3,24,100,40,40,50,7.366379424657044e-07,0,LR (True)
4,24,100,50,50,50,8.535676294478214e-06,0,LR (True)
5,24,100,60,60,50,2.070796008656918e-06,0,LR (True)
6,24,100,70,70,50,5.129749874711189e-08,0,LR (True)
7,24,100,80,80,50,1.5055506313468386e-06,0,LR (True)
8,24,100,90,90,50,1.7426263302946462e-07,0,LR (True)
9,24,100,100,100,50,7.769858488706154e-06,0,LR (True)
0,25,100,10,10,50,8.585976313174429e-08,0,LR (True)
1,25,100,20,20,50,4.172268934350299e-06,0,LR (True)
2,25,100,30,30,50,6.56456765789573e-08,0,LR (True)
3,25,100,40,40,50,6.151618629437502e-08,0,LR (True)
4,25,100,50,50,50,2.8882980256991675e-06,0,LR (True)
5,25,100,60,60,50,3.745920377356105e-05,0,LR (True)
6,25,100,70,70,50,2.1797214950236815e-07,0,LR (True)
7,25,100,80,80,50,3.369960988018192e-07,0,LR (True)
8,25,100,90,90,50,1.9569402830693475e-07,0,LR (True)
9,25,100,100,100,50,2.9950961437669746e-07,0,LR (True)
0,26,100,10,10,50,3.064314299455648e-06,0,LR (True)
1,26,100,20,20,50,7.626360585640236e-08,0,LR (True)
2,26,100,30,30,50,3.7212089724270476e-05,0,LR (True)
3,26,100,40,40,50,3.3202067383910724e-07,0,LR (True)
4,26,100,50,50,50,2.3496752233831293e-07,0,LR (True)
5,26,100,60,60,50,9.538374862118583e-07,0,LR (True)
6,26,100,70,70,50,1.7131813944088068e-07,0,LR (True)
7,26,100,80,80,50,8.606211491733385e-07,0,LR (True)
8,26,100,90,90,50,7.722728400761944e-07,0,LR (True)
9,26,100,100,100,50,8.300384584052154e-07,0,LR (True)
0,27,100,10,10,50,3.5335070329510647e-07,0,LR (True)
1,27,100,20,20,50,2.394534515385049e-07,0,LR (True)
2,27,100,30,30,50,7.540061279023983e-07,0,LR (True)
3,27,100,40,40,50,4.897849206633313e-06,0,LR (True)
4,27,100,50,50,50,6.571104184386865e-07,0,LR (True)
5,27,100,60,60,50,3.5859219305259245e-05,0,LR (True)
6,27,100,70,70,50,1.507936684930941e-07,0,LR (True)
7,27,100,80,80,50,2.0493157141701825e-07,0,LR (True)
8,27,100,90,90,50,3.2395787856311304e-07,0,LR (True)
9,27,100,100,100,50,7.065047219894065e-07,0,LR (True)
0,28,100,10,10,50,6.82189782998726e-08,0,LR (True)
1,28,100,20,20,50,2.585115712166238e-07,0,LR (True)
2,28,100,30,30,50,9.857399145230931e-08,0,LR (True)
3,28,100,40,40,50,2.4504447865030087e-06,0,LR (True)
4,28,100,50,50,50,7.7679175888696e-05,0,LR (True)
5,28,100,60,60,50,3.6621415892313795e-07,0,LR (True)
6,28,100,70,70,50,5.476926042895025e-06,0,LR (True)
7,28,100,80,80,50,2.8106241091872446e-06,0,LR (True)
8,28,100,90,90,50,3.7846107285169074e-05,0,LR (True)
9,28,100,100,100,50,0.0002485522569262922,0,LR (True)
0,29,100,10,10,50,6.975618534973115e-07,0,LR (True)
1,29,100,20,20,50,4.08073219888707e-08,0,LR (True)
2,29,100,30,30,50,5.974940313848286e-07,0,LR (True)
3,29,100,40,40,50,4.607122774487699e-06,0,LR (True)
4,29,100,50,50,50,0.0004131133209973923,0,LR (True)
5,29,100,60,60,50,1.0957743159626176e-05,0,LR (True)
6,29,100,70,70,50,2.6192939368748597e-07,0,LR (True)
7,29,100,80,80,50,9.318601604037266e-06,0,LR (True)
8,29,100,90,90,50,1.6758673746290816e-06,0,LR (True)
9,29,100,100,100,50,2.546530485966995e-05,0,LR (True)
