,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
64,740,2,2,25,0.002990840478831799,0,Simple
65,750,2,2,25,0.0016203433054409583,0,Simple
66,760,2,2,25,0.0020348769713226665,0,Simple
67,770,2,2,25,0.003161641110035727,0,Simple
68,780,2,2,25,0.0021538894753570345,0,Simple
69,790,2,2,25,0.0022974390180968093,0,Simple
70,800,2,2,25,0.0008663183716443967,0,Simple
71,810,2,2,25,0.001305040221237662,0,Simple
72,820,2,2,25,0.0014215584421564498,0,Simple
73,830,2,2,25,0.0010447185840305115,0,Simple
74,840,2,2,25,0.002270369176548326,0,Simple
75,850,2,2,25,0.0005733678585678676,0,Simple
76,860,2,2,25,0.0009509122654887712,0,Simple
77,870,2,2,25,0.001215247627725465,0,Simple
78,880,2,2,25,0.0020109040967246257,0,Simple
79,890,2,2,25,0.0009827222797492213,0,Simple
80,900,2,2,25,0.0018835983617618945,0,Simple
81,910,2,2,25,0.0004989295258343715,0,Simple
82,920,2,2,25,0.0017687207092449472,0,Simple
83,930,2,2,25,0.0023115964779152546,0,Simple
84,940,2,2,25,0.0026602889258563276,0,Simple
85,950,2,2,25,0.002395272658919503,0,Simple
86,960,2,2,25,0.002007586866768433,0,Simple
87,970,2,2,25,0.0026058021172772295,0,Simple
88,980,2,2,25,0.0018424497029271398,0,Simple
89,990,2,2,25,0.001899516623819614,0,Simple
90,1000,2,2,25,0.0014289468102845748,0,Simple
0,100,2,2,25,0.32173130067868144,0,Simple
1,110,2,2,25,0.0654255017006758,0,Simple
2,120,2,2,25,0.07219065495115465,0,Simple
3,130,2,2,25,0.00360380455324824,0,Simple
4,140,2,2,25,0.04402312710941021,0,Simple
5,150,2,2,25,0.009411232449320989,0,Simple
6,160,2,2,25,0.04421900399912598,0,Simple
7,170,2,2,25,0.0017177573993303775,0,Simple
8,180,2,2,25,0.005034860098910729,0,Simple
9,190,2,2,25,0.0025721456443731834,0,Simple
10,200,2,2,25,0.012623782223591055,0,Simple
11,210,2,2,25,0.0050894469009478555,0,Simple
12,220,2,2,25,0.00893449320640911,0,Simple
13,230,2,2,25,0.0018248326916699832,0,Simple
14,240,2,2,25,0.01037768168811163,0,Simple
15,250,2,2,25,0.003139275547744992,0,Simple
16,260,2,2,25,0.007231335185543715,0,Simple
17,270,2,2,25,0.007345409380550965,0,Simple
18,280,2,2,25,0.0369645028658889,0,Simple
19,290,2,2,25,0.004764309955204801,0,Simple
20,300,2,2,25,0.0019038996270001208,0,Simple
21,310,2,2,25,0.003280343832390936,0,Simple
22,320,2,2,25,0.015568027046659808,0,Simple
23,330,2,2,25,0.0023138015375910024,0,Simple
24,340,2,2,25,0.0032413631652424384,0,Simple
25,350,2,2,25,0.0025923796114694603,0,Simple
26,360,2,2,25,0.0056603078275781525,0,Simple
27,370,2,2,25,0.0014530550735529218,0,Simple
28,380,2,2,25,0.0074378760788991515,0,Simple
29,390,2,2,25,0.0037755451536460433,0,Simple
30,400,2,2,25,0.010131729368640624,0,Simple
31,410,2,2,25,0.002589575820707094,0,Simple
32,420,2,2,25,0.001412804195715629,0,Simple
33,430,2,2,25,0.0024311078167319586,0,Simple
34,440,2,2,25,0.002497560282281477,0,Simple
35,450,2,2,25,0.00816803834017771,0,Simple
36,460,2,2,25,0.004371173900632723,0,Simple
37,470,2,2,25,0.0065814038731103605,0,Simple
38,480,2,2,25,0.004299842364201934,0,Simple
39,490,2,2,25,0.0020277988613152075,0,Simple
40,500,2,2,25,0.003814838326247267,0,Simple
41,510,2,2,25,0.003952829076323364,0,Simple
42,520,2,2,25,0.0032238956879959797,0,Simple
43,530,2,2,25,0.001811553035909571,0,Simple
44,540,2,2,25,0.0012497816941658439,0,Simple
45,550,2,2,25,0.003715670350853385,0,Simple
46,560,2,2,25,0.0041800483764373566,0,Simple
47,570,2,2,25,0.005573316965733862,0,Simple
48,580,2,2,25,0.005536082579174117,0,Simple
49,590,2,2,25,0.004520743847677086,0,Simple
50,600,2,2,25,0.005306960941964841,0,Simple
51,610,2,2,25,0.003732624236705439,0,Simple
52,620,2,2,25,0.004903878772813252,0,Simple
53,630,2,2,25,0.006496811160991768,0,Simple
54,640,2,2,25,0.004906382287415831,0,Simple
55,650,2,2,25,0.0050922240202005125,0,Simple
56,660,2,2,25,0.005592746260755762,0,Simple
57,670,2,2,25,0.012012156668744823,0,Simple
58,680,2,2,25,0.004862884774658351,0,Simple
59,690,2,2,25,0.003029796373651277,0,Simple
60,700,2,2,25,0.004032774288952296,0,Simple
61,710,2,2,25,0.00420691074894893,0,Simple
62,720,2,2,25,0.007097289196656684,0,Simple
63,730,2,2,25,0.008547365276578641,0,Simple
64,740,2,2,25,0.001369287100140555,0,Simple
65,750,2,2,25,0.004743752478373507,0,Simple
66,760,2,2,25,0.005069979243760436,0,Simple
67,770,2,2,25,0.013316363424212779,0,Simple
68,780,2,2,25,0.004401861384923266,0,Simple
69,790,2,2,25,0.0019632889957352227,0,Simple
70,800,2,2,25,0.002425585922786688,0,Simple
71,810,2,2,25,0.0008654812323398003,0,Simple
72,820,2,2,25,0.007639226756450519,0,Simple
73,830,2,2,25,0.007872057774028308,0,Simple
74,840,2,2,25,0.004778180413289763,0,Simple
75,850,2,2,25,0.0018692050450696432,0,Simple
76,860,2,2,25,0.0036247102422705345,0,Simple
77,870,2,2,25,0.0050043761460874395,0,Simple
78,880,2,2,25,0.003075423630340918,0,Simple
79,890,2,2,25,0.007412835555285758,0,Simple
80,900,2,2,25,0.0026041714573046847,0,Simple
81,910,2,2,25,0.00594467310997968,0,Simple
82,920,2,2,25,0.003971655636127579,0,Simple
83,930,2,2,25,0.0021263245657335956,0,Simple
84,940,2,2,25,0.004562475700221751,0,Simple
85,950,2,2,25,0.006543158674156796,0,Simple
86,960,2,2,25,0.005471484625453747,0,Simple
87,970,2,2,25,0.0026534409358309904,0,Simple
88,980,2,2,25,0.0032322977353222825,0,Simple
89,990,2,2,25,0.004073009914772037,0,Simple
90,1000,2,2,25,0.0035395857326816376,0,Simple
0,100,2,2,25,0.24698254208965684,0,Simple
1,110,2,2,25,1.1177725757725685,0,Simple
2,120,2,2,25,0.4345047473600161,0,Simple
3,130,2,2,25,0.31089120968378786,0,Simple
4,140,2,2,25,0.05943629591610218,0,Simple
5,150,2,2,25,0.3818823694933137,0,Simple
6,160,2,2,25,0.39647983414519056,0,Simple
7,170,2,2,25,0.3646868209157145,0,Simple
8,180,2,2,25,0.2724062490462484,0,Simple
9,190,2,2,25,0.8239620169200923,0,Simple
10,200,2,2,25,0.4455636726115033,0,Simple
11,210,2,2,25,0.29414888438963355,0,Simple
12,220,2,2,25,1.5700894028653842,0,Simple
13,230,2,2,25,0.4285416571649088,0,Simple
14,240,2,2,25,0.384720907653773,0,Simple
15,250,2,2,25,0.4554350972171025,0,Simple
16,260,2,2,25,0.8161392400018943,0,Simple
17,270,2,2,25,0.01312110224294652,0,Simple
18,280,2,2,25,0.1330897094787536,0,Simple
19,290,2,2,25,0.37594075570682356,0,Simple
20,300,2,2,25,0.13825214665966526,0,Simple
21,310,2,2,25,0.08982712478426606,0,Simple
22,320,2,2,25,0.6821125890906817,0,Simple
23,330,2,2,25,0.012105078380446966,0,Simple
24,340,2,2,25,0.08142462082800699,0,Simple
25,350,2,2,25,0.09466474315996314,0,Simple
26,360,2,2,25,0.15643411116439437,0,Simple
27,370,2,2,25,0.08387451856376274,0,Simple
28,380,2,2,25,0.41235082636685527,0,Simple
29,390,2,2,25,0.45018169010395875,0,Simple
30,400,2,2,25,0.014484471295562306,0,Simple
31,410,2,2,25,0.05940527170090653,0,Simple
32,420,2,2,25,0.030677902554096744,0,Simple
33,430,2,2,25,0.07380054474360967,0,Simple
34,440,2,2,25,0.0025821545795110213,0,Simple
35,450,2,2,25,0.00961288308218083,0,Simple
36,460,2,2,25,0.1344709990822182,0,Simple
37,470,2,2,25,0.01991584382858961,0,Simple
38,480,2,2,25,0.042204125294596634,0,Simple
39,490,2,2,25,0.00685913143104585,0,Simple
40,500,2,2,25,0.019938313145625844,0,Simple
41,510,2,2,25,0.07746953275473874,0,Simple
42,520,2,2,25,0.0021111875987939294,0,Simple
43,530,2,2,25,0.0036029756576930715,0,Simple
44,540,2,2,25,0.0010666383644192244,0,Simple
45,550,2,2,25,0.005184744668858517,0,Simple
46,560,2,2,25,0.04720402233860483,0,Simple
47,570,2,2,25,0.0018364773201385196,0,Simple
48,580,2,2,25,0.002478176628638467,0,Simple
49,590,2,2,25,0.002730942706091054,0,Simple
50,600,2,2,25,0.005952316660858691,0,Simple
51,610,2,2,25,0.018330736447583373,0,Simple
52,620,2,2,25,0.0029711892548427237,0,Simple
53,630,2,2,25,0.013786016546460804,0,Simple
54,640,2,2,25,0.0032696726108256435,0,Simple
55,650,2,2,25,0.011945297256799315,0,Simple
56,660,2,2,25,0.0030188601549319904,0,Simple
57,670,2,2,25,0.0012978222175653333,0,Simple
58,680,2,2,25,0.0032651935884673833,0,Simple
59,690,2,2,25,0.020259190442383064,0,Simple
60,700,2,2,25,0.0040458796275752145,0,Simple
61,710,2,2,25,0.02636922793890383,0,Simple
62,720,2,2,25,0.005266635587784786,0,Simple
63,730,2,2,25,0.0038373625582118582,0,Simple
64,740,2,2,25,0.002401715821908785,0,Simple
65,750,2,2,25,0.0021061111448773522,0,Simple
66,760,2,2,25,0.014470559418357272,0,Simple
67,770,2,2,25,0.00395597602269781,0,Simple
68,780,2,2,25,0.004132612390816628,0,Simple
69,790,2,2,25,0.004575188106426568,0,Simple
70,800,2,2,25,0.0019310365308337412,0,Simple
71,810,2,2,25,0.004536913905390702,0,Simple
72,820,2,2,25,0.00407750309916863,0,Simple
73,830,2,2,25,0.0022160794368474403,0,Simple
74,840,2,2,25,0.0019453541418828235,0,Simple
75,850,2,2,25,0.0019387432112563416,0,Simple
76,860,2,2,25,0.0007475649168893522,0,Simple
77,870,2,2,25,0.0028083757629378077,0,Simple
78,880,2,2,25,0.0018506712901245953,0,Simple
79,890,2,2,25,0.0007372101507680073,0,Simple
80,900,2,2,25,0.0009162746275050735,0,Simple
81,910,2,2,25,0.005701958098326509,0,Simple
82,920,2,2,25,0.0016337750009671264,0,Simple
83,930,2,2,25,0.010920911322843235,0,Simple
84,940,2,2,25,0.0013439657530424994,0,Simple
85,950,2,2,25,0.0009169926066739391,0,Simple
86,960,2,2,25,0.005121846577014288,0,Simple
87,970,2,2,25,0.0024932718801040474,0,Simple
88,980,2,2,25,0.002918927243466005,0,Simple
89,990,2,2,25,0.0018693976608089157,0,Simple
90,1000,2,2,25,0.011848973472778496,0,Simple
0,100,2,2,25,0.024960401956616717,0,Simple
1,110,2,2,25,0.01474024909932237,0,Simple
2,120,2,2,25,0.037588949081295925,0,Simple
