,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
2,100,30,30,50,1.7079152200718046e-07,0,LR
3,1000,30,30,50,1.5948410206245015e-07,0,LR
4,10000,30,30,50,1.5706099703160142e-07,0,LR
0,1,30,30,50,7.431298769648211e+156,0,LR
1,10,30,30,50,0.0005834626988694863,0,LR
2,100,30,30,50,3.023532288285948e-05,0,LR
3,1000,30,30,50,2.6768312026273704e-05,0,LR
4,10000,30,30,50,2.9864454842972765e-05,0,LR
0,1,30,30,50,1.527056521248965e+164,0,LR
1,10,30,30,50,0.0007373838213367147,0,LR
2,100,30,30,50,6.261004053368118e-07,0,LR
3,1000,30,30,50,5.979817309433566e-07,0,LR
4,10000,30,30,50,6.551237475134125e-07,0,LR
0,1,30,30,50,5.139302585427751e+109,0,LR
1,10,30,30,50,0.0006168566687663416,0,LR
2,100,30,30,50,4.70557916165361e-06,0,LR
3,1000,30,30,50,4.695577654547309e-06,0,LR
4,10000,30,30,50,4.764965193084557e-06,0,LR
0,1,30,30,50,1.1199701012067078e+146,0,LR
1,10,30,30,50,0.0011589382545787168,0,LR
2,100,30,30,50,4.8120228193795e-06,0,LR
3,1000,30,30,50,5.689979667432886e-06,0,LR
4,10000,30,30,50,5.887033098066656e-06,0,LR
0,1,30,30,50,8.40269363635296e+163,0,LR
1,10,30,30,50,2.001069725246269e-05,0,LR
2,100,30,30,50,1.1705975703334658e-06,0,LR
3,1000,30,30,50,1.0262477839705469e-06,0,LR
4,10000,30,30,50,1.2329990864832204e-06,0,LR
0,1,30,30,50,4.693760007384807e+224,0,LR
1,10,30,30,50,0.000108648527243127,0,LR
2,100,30,30,50,1.3328556530858808e-07,0,LR
3,1000,30,30,50,1.6022498602533922e-07,0,LR
4,10000,30,30,50,1.5057573419983262e-07,0,LR
0,1,30,30,50,2.3414816241192722e+204,0,LR
1,10,30,30,50,0.2727231261354798,0,LR
2,100,30,30,50,0.00039493200354074606,0,LR
3,1000,30,30,50,0.00040115329118675257,0,LR
4,10000,30,30,50,0.0003470246615431182,0,LR
0,1,30,30,50,9.336508334639879e+160,0,LR
1,10,30,30,50,0.0016798795122878296,0,LR
2,100,30,30,50,1.0677216312523182e-06,0,LR
3,1000,30,30,50,1.1137328952012682e-06,0,LR
4,10000,30,30,50,1.0026950960281591e-06,0,LR
0,1,30,30,50,3.095954134174974e+135,0,LR
1,10,30,30,50,0.012236954733779394,0,LR
2,100,30,30,50,0.000895142107414833,0,LR
3,1000,30,30,50,0.0009777210342216832,0,LR
4,10000,30,30,50,0.0008823118119824588,0,LR
0,1,30,30,50,2.288301791499715e+144,0,LR
1,10,30,30,50,7.05973487943674e-06,0,LR
2,100,30,30,50,2.0084861100630356e-07,0,LR
3,1000,30,30,50,2.083766808104075e-07,0,LR
4,10000,30,30,50,2.1985265328170719e-07,0,LR
0,1,30,30,50,6.294469044922152e+197,0,LR
1,10,30,30,50,0.002542261105599457,0,LR
2,100,30,30,50,4.946584003563257e-06,0,LR
3,1000,30,30,50,4.587493345776288e-06,0,LR
4,10000,30,30,50,4.87162808696664e-06,0,LR
0,1,30,30,50,2.730657956325179e+226,0,LR
1,10,30,30,50,7.421670158576826e-05,0,LR
2,100,30,30,50,1.3826337600259762e-05,0,LR
3,1000,30,30,50,1.0711256755747336e-05,0,LR
4,10000,30,30,50,1.146255605600447e-05,0,LR
0,1,30,30,50,4.386198541974789e+192,0,LR
1,10,30,30,50,0.00039169980681054244,0,LR
2,100,30,30,50,8.732909845689684e-08,0,LR
3,1000,30,30,50,8.271726825532715e-08,0,LR
4,10000,30,30,50,7.676710417457433e-08,0,LR
0,1,30,30,50,5.664736075172171e+159,0,LR
1,10,30,30,50,0.00010530566557716575,0,LR
2,100,30,30,50,3.717787090865755e-08,0,LR
3,1000,30,30,50,4.014573105830282e-08,0,LR
4,10000,30,30,50,3.78197979703298e-08,0,LR
0,1,30,30,50,1.867190266680652e+157,0,LR
1,10,30,30,50,0.0006099880641117925,0,LR
2,100,30,30,50,2.9715122788898866e-06,0,LR
3,1000,30,30,50,3.0827259636065717e-06,0,LR
4,10000,30,30,50,2.7653237712002394e-06,0,LR
0,1,30,30,50,1.5370165994992127e+265,0,LR
1,10,30,30,50,0.00010476960266990323,0,LR
2,100,30,30,50,4.297288386000447e-08,0,LR
3,1000,30,30,50,3.6344839238748184e-08,0,LR
4,10000,30,30,50,3.8162725784244735e-08,0,LR
0,1,30,30,50,2.9622160878177645e+271,0,LR
1,10,30,30,50,0.00034620407902491245,0,LR
2,100,30,30,50,1.0785935260774397e-06,0,LR
3,1000,30,30,50,1.057665727481152e-06,0,LR
4,10000,30,30,50,9.849204020364275e-07,0,LR
0,1,30,30,50,2.0616480545448847e+155,0,LR
1,10,30,30,50,8.229078591149131e-07,0,LR
2,100,30,30,50,3.3820447481100594e-08,0,LR
3,1000,30,30,50,3.2790331749355835e-08,0,LR
4,10000,30,30,50,3.222797939049177e-08,0,LR
0,1,30,30,50,8.50284211415606e+189,0,LR
1,10,30,30,50,0.0012533460477627178,0,LR
2,100,30,30,50,7.328549734199445e-05,0,LR
3,1000,30,30,50,7.932138394441577e-05,0,LR
4,10000,30,30,50,7.918533812602007e-05,0,LR
