,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0.0,0,1,2,2,50,0.0077256519402643,0,"LR (2, True)"
1,1.0,0,10,2,2,50,1.6953970591524563e-06,0,"LR (2, True)"
2,2.0,0,100,2,2,50,3.2610612317826285e-08,0,"LR (2, True)"
3,3.0,0,1000,2,2,50,1.474775042739199e-08,0,"LR (2, True)"
4,0.0,1,1,2,2,50,0.0001885306974085,0,"LR (2, True)"
5,1.0,1,10,2,2,50,1.49419736922388e-07,0,"LR (2, True)"
6,2.0,1,100,2,2,50,1.66790941330475e-07,0,"LR (2, True)"
7,3.0,1,1000,2,2,50,1.363846092659371e-07,0,"LR (2, True)"
8,0.0,2,1,2,2,50,9.292797863644346e-05,0,"LR (2, True)"
9,1.0,2,10,2,2,50,6.187273995403981e-07,0,"LR (2, True)"
10,2.0,2,100,2,2,50,5.550701056129654e-07,0,"LR (2, True)"
11,3.0,2,1000,2,2,50,5.561373084009245e-07,0,"LR (2, True)"
12,0.0,3,1,2,2,50,0.0532910192396646,0,"LR (2, True)"
13,1.0,3,10,2,2,50,5.750911371163899e-07,0,"LR (2, True)"
14,2.0,3,100,2,2,50,5.238031054651486e-07,0,"LR (2, True)"
15,3.0,3,1000,2,2,50,5.426822915304841e-07,0,"LR (2, True)"
16,0.0,4,1,2,2,50,0.0002834003931301,0,"LR (2, True)"
17,1.0,4,10,2,2,50,2.43863980075109e-07,0,"LR (2, True)"
18,2.0,4,100,2,2,50,2.1278785512717166e-07,0,"LR (2, True)"
19,3.0,4,1000,2,2,50,2.480089240535624e-07,0,"LR (2, True)"
20,0.0,5,1,2,2,50,0.0001707586625793,0,"LR (2, True)"
21,1.0,5,10,2,2,50,2.021496390606021e-07,0,"LR (2, True)"
22,2.0,5,100,2,2,50,1.5396914235334774e-07,0,"LR (2, True)"
23,3.0,5,1000,2,2,50,1.399568242008406e-07,0,"LR (2, True)"
24,0.0,6,1,2,2,50,7.254150791143024e-06,0,"LR (2, True)"
25,1.0,6,10,2,2,50,3.372998282850709e-07,0,"LR (2, True)"
26,2.0,6,100,2,2,50,1.8939265877528442e-07,0,"LR (2, True)"
27,3.0,6,1000,2,2,50,1.7904366603840188e-07,0,"LR (2, True)"
28,0.0,7,1,2,2,50,0.0003477670982876,0,"LR (2, True)"
29,1.0,7,10,2,2,50,4.692852444411461e-07,0,"LR (2, True)"
30,2.0,7,100,2,2,50,4.066063249434793e-07,0,"LR (2, True)"
