,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
1,,9,500,100,100,50,7.203248468657719e-05,0,"LR (100, False)"
0,,10,50,100,100,50,7.946370823317002e-06,0,"LR (100, False)"
1,,10,500,100,100,50,1.1107101596676266e-07,0,"LR (100, False)"
0,,11,50,100,100,50,8.673149589461009e-05,0,"LR (100, False)"
1,,11,500,100,100,50,3.1340824233192176e-06,0,"LR (100, False)"
0,,12,50,100,100,50,4.9939186659417e-06,0,"LR (100, False)"
1,,12,500,100,100,50,2.0247016069698562e-07,0,"LR (100, False)"
0,,13,50,100,100,50,3.086679072282078e-06,0,"LR (100, False)"
1,,13,500,100,100,50,1.4212044773767703e-07,0,"LR (100, False)"
0,,14,50,100,100,50,1.6411667265518683e-05,0,"LR (100, False)"
1,,14,500,100,100,50,1.3442726956278633e-06,0,"LR (100, False)"
0,,15,50,100,100,50,1.446442826145402e-05,0,"LR (100, False)"
1,,15,500,100,100,50,1.228370849499361e-07,0,"LR (100, False)"
0,,16,50,100,100,50,2.0092355958092798e-05,0,"LR (100, False)"
1,,16,500,100,100,50,1.925531417961542e-07,0,"LR (100, False)"
0,,17,50,100,100,50,4.723215975331944e-06,0,"LR (100, False)"
1,,17,500,100,100,50,7.00516846108255e-08,0,"LR (100, False)"
0,,18,50,100,100,50,1.5040450792465478e-05,0,"LR (100, False)"
1,,18,500,100,100,50,1.6398030588728568e-07,0,"LR (100, False)"
0,,19,50,100,100,50,0.00024828652821862874,0,"LR (100, False)"
1,,19,500,100,100,50,0.00010581253074098473,0,"LR (100, False)"
0,,20,50,100,100,50,2.94637326629701e-05,0,"LR (100, False)"
1,,20,500,100,100,50,1.4000461401760018e-06,0,"LR (100, False)"
0,,21,50,100,100,50,7.874386908652677e-06,0,"LR (100, False)"
1,,21,500,100,100,50,1.2422816509316037e-07,0,"LR (100, False)"
0,,22,50,100,100,50,1.3869958326387667e-05,0,"LR (100, False)"
1,,22,500,100,100,50,4.134866512732888e-07,0,"LR (100, False)"
0,,23,50,100,100,50,2.375854650270636e-06,0,"LR (100, False)"
1,,23,500,100,100,50,7.941902740206953e-08,0,"LR (100, False)"
0,,24,50,100,100,50,1.6690712763988935e-06,0,"LR (100, False)"
1,,24,500,100,100,50,9.691751067025444e-08,0,"LR (100, False)"
0,,25,50,100,100,50,1.4919576333354961e-05,0,"LR (100, False)"
1,,25,500,100,100,50,4.886150088414626e-06,0,"LR (100, False)"
0,,26,50,100,100,50,1.2959297802527775e-06,0,"LR (100, False)"
1,,26,500,100,100,50,8.85590608833826e-08,0,"LR (100, False)"
0,,27,50,100,100,50,9.448578486050983e-06,0,"LR (100, False)"
1,,27,500,100,100,50,3.6654873482325564e-07,0,"LR (100, False)"
0,,28,50,100,100,50,2.247638548412134e-05,0,"LR (100, False)"
1,,28,500,100,100,50,1.4163793146896816e-07,0,"LR (100, False)"
0,,29,50,100,100,50,1.0190363319244578,0,"LR (100, False)"
1,,29,500,100,100,50,0.022306302702971337,0,"LR (100, False)"
