,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
42,2.0,8,100,40,40,50,3.566982655379495e-07,0,"LR (40, True)"
43,3.0,8,500,40,40,50,1.6991706021422086e-07,0,"LR (40, True)"
44,4.0,8,1000,40,40,50,1.8487389769310818e-07,0,"LR (40, True)"
45,0.0,9,10,40,40,50,1.6749006889761997,0,"LR (40, True)"
46,1.0,9,50,40,40,50,1.208999681100533e-05,0,"LR (40, True)"
47,2.0,9,100,40,40,50,1.2660402541060938e-06,0,"LR (40, True)"
48,3.0,9,500,40,40,50,1.0469031993739093e-06,0,"LR (40, True)"
49,4.0,9,1000,40,40,50,1.0283529612848349e-06,0,"LR (40, True)"
50,0.0,10,10,40,40,50,0.0836825145557381,0,"LR (40, True)"
51,1.0,10,50,40,40,50,4.843597336660807e-05,0,"LR (40, True)"
52,2.0,10,100,40,40,50,4.710562249639057e-05,0,"LR (40, True)"
53,3.0,10,500,40,40,50,4.785341980773291e-05,0,"LR (40, True)"
54,4.0,10,1000,40,40,50,4.986528235566153e-05,0,"LR (40, True)"
55,0.0,11,10,40,40,50,3.85578339799313,0,"LR (40, True)"
56,1.0,11,50,40,40,50,1.6666336880738463e-06,0,"LR (40, True)"
57,2.0,11,100,40,40,50,2.395475872577617e-06,0,"LR (40, True)"
58,3.0,11,500,40,40,50,3.3859920148604814e-07,0,"LR (40, True)"
59,4.0,11,1000,40,40,50,2.0585873739138877e-07,0,"LR (40, True)"
60,0.0,12,10,40,40,50,0.011058768652472,0,"LR (40, True)"
61,1.0,12,50,40,40,50,7.201030582216502e-05,0,"LR (40, True)"
62,2.0,12,100,40,40,50,5.795466095293431e-05,0,"LR (40, True)"
63,3.0,12,500,40,40,50,8.099523355460103e-05,0,"LR (40, True)"
64,4.0,12,1000,40,40,50,7.157422320434112e-05,0,"LR (40, True)"
65,0.0,13,10,40,40,50,0.0013337964489856,0,"LR (40, True)"
66,1.0,13,50,40,40,50,1.854914273397959e-07,0,"LR (40, True)"
67,2.0,13,100,40,40,50,8.337526089758037e-08,0,"LR (40, True)"
68,3.0,13,500,40,40,50,3.444135521333082e-08,0,"LR (40, True)"
69,4.0,13,1000,40,40,50,3.346175772175204e-08,0,"LR (40, True)"
70,0.0,14,10,40,40,50,0.1109123147953699,0,"LR (40, True)"
71,1.0,14,50,40,40,50,6.727317978256602e-08,0,"LR (40, True)"
72,2.0,14,100,40,40,50,3.6920794319863944e-08,0,"LR (40, True)"
73,3.0,14,500,40,40,50,2.1173444789450757e-08,0,"LR (40, True)"
74,4.0,14,1000,40,40,50,2.440725348694789e-08,0,"LR (40, True)"
75,0.0,15,10,40,40,50,0.0954598435123018,0,"LR (40, True)"
76,1.0,15,50,40,40,50,1.7629106124678026e-06,0,"LR (40, True)"
77,2.0,15,100,40,40,50,1.931420018395115e-06,0,"LR (40, True)"
78,3.0,15,500,40,40,50,1.51346755584428e-06,0,"LR (40, True)"
79,4.0,15,1000,40,40,50,1.7504311599702973e-06,0,"LR (40, True)"
80,0.0,16,10,40,40,50,0.9387561530248104,0,"LR (40, True)"
81,1.0,16,50,40,40,50,1.4063661868672265e-05,0,"LR (40, True)"
82,2.0,16,100,40,40,50,1.1703049574991234e-05,0,"LR (40, True)"
83,3.0,16,500,40,40,50,1.1534999488596943e-05,0,"LR (40, True)"
84,4.0,16,1000,40,40,50,1.1106884609452055e-05,0,"LR (40, True)"
85,0.0,17,10,40,40,50,0.0043415744095178,0,"LR (40, True)"
86,1.0,17,50,40,40,50,2.1563906035206945e-07,0,"LR (40, True)"
87,2.0,17,100,40,40,50,1.7647207451410646e-07,0,"LR (40, True)"
88,3.0,17,500,40,40,50,1.563977592741264e-07,0,"LR (40, True)"
89,4.0,17,1000,40,40,50,1.4277453792810164e-07,0,"LR (40, True)"
90,0.0,18,10,40,40,50,0.6732906656700821,0,"LR (40, True)"
91,1.0,18,50,40,40,50,8.989731660119944e-05,0,"LR (40, True)"
92,2.0,18,100,40,40,50,7.955613516891471e-05,0,"LR (40, True)"
93,3.0,18,500,40,40,50,5.865115544511201e-05,0,"LR (40, True)"
94,4.0,18,1000,40,40,50,6.362743056563697e-05,0,"LR (40, True)"
95,0.0,19,10,40,40,50,0.0642240575458536,0,"LR (40, True)"
96,1.0,19,50,40,40,50,9.8421078160915e-07,0,"LR (40, True)"
97,2.0,19,100,40,40,50,8.416845605452031e-07,0,"LR (40, True)"
98,3.0,19,500,40,40,50,6.638360914170922e-07,0,"LR (40, True)"
99,4.0,19,1000,40,40,50,7.894896885726377e-07,0,"LR (40, True)"
100,0.0,20,10,40,40,50,0.0090739977545075,0,"LR (40, True)"
101,1.0,20,50,40,40,50,6.2838192718911685e-06,0,"LR (40, True)"
102,2.0,20,100,40,40,50,6.7202753094380905e-06,0,"LR (40, True)"
103,3.0,20,500,40,40,50,7.217420002930073e-06,0,"LR (40, True)"
104,4.0,20,1000,40,40,50,6.482329581276321e-06,0,"LR (40, True)"
105,0.0,21,10,40,40,50,0.0203906803585914,0,"LR (40, True)"
106,1.0,21,50,40,40,50,2.120699638808788e-07,0,"LR (40, True)"
107,2.0,21,100,40,40,50,7.411891762350608e-08,0,"LR (40, True)"
108,3.0,21,500,40,40,50,4.5701089205421456e-08,0,"LR (40, True)"
109,4.0,21,1000,40,40,50,3.2387392315046225e-08,0,"LR (40, True)"
110,0.0,22,10,40,40,50,0.2163256569231912,0,"LR (40, True)"
111,1.0,22,50,40,40,50,3.3943484704154838e-06,0,"LR (40, True)"
112,2.0,22,100,40,40,50,2.648221932516036e-06,0,"LR (40, True)"
113,3.0,22,500,40,40,50,2.4726337855618983e-06,0,"LR (40, True)"
114,4.0,22,1000,40,40,50,2.4635569662087894e-06,0,"LR (40, True)"
115,0.0,23,10,40,40,50,0.0087617625350397,0,"LR (40, True)"
116,1.0,23,50,40,40,50,3.2340481510278256e-06,0,"LR (40, True)"
117,2.0,23,100,40,40,50,2.5925099589786213e-06,0,"LR (40, True)"
118,3.0,23,500,40,40,50,1.9274457693999235e-06,0,"LR (40, True)"
119,4.0,23,1000,40,40,50,1.6297286404172785e-06,0,"LR (40, True)"
120,0.0,24,10,40,40,50,1.2046493054302614,0,"LR (40, True)"
121,1.0,24,50,40,40,50,0.0001837995628069,0,"LR (40, True)"
122,2.0,24,100,40,40,50,0.0001688760704779,0,"LR (40, True)"
123,3.0,24,500,40,40,50,0.0001690598933461,0,"LR (40, True)"
124,4.0,24,1000,40,40,50,0.0001844598978022,0,"LR (40, True)"
125,0.0,25,10,40,40,50,0.113847547365818,0,"LR (40, True)"
126,1.0,25,50,40,40,50,1.5291445217423187e-05,0,"LR (40, True)"
127,2.0,25,100,40,40,50,9.020258957378588e-06,0,"LR (40, True)"
128,3.0,25,500,40,40,50,5.320737723270024e-07,0,"LR (40, True)"
129,4.0,25,1000,40,40,50,2.7153427789279856e-07,0,"LR (40, True)"
130,0.0,26,10,40,40,50,0.0044370189017099,0,"LR (40, True)"
131,1.0,26,50,40,40,50,8.167398643763609e-07,0,"LR (40, True)"
132,2.0,26,100,40,40,50,5.904214146596669e-07,0,"LR (40, True)"
133,3.0,26,500,40,40,50,6.659678889710775e-07,0,"LR (40, True)"
134,4.0,26,1000,40,40,50,7.636470546047088e-07,0,"LR (40, True)"
135,0.0,27,10,40,40,50,0.0337978861527439,0,"LR (40, True)"
136,1.0,27,50,40,40,50,8.28797818655848e-07,0,"LR (40, True)"
137,2.0,27,100,40,40,50,4.167508427404467e-07,0,"LR (40, True)"
138,3.0,27,500,40,40,50,4.041387026833552e-07,0,"LR (40, True)"
139,4.0,27,1000,40,40,50,3.145799133870639e-07,0,"LR (40, True)"
140,0.0,28,10,40,40,50,2.27376332461466,0,"LR (40, True)"
141,1.0,28,50,40,40,50,0.0002186311717393,0,"LR (40, True)"
142,2.0,28,100,40,40,50,6.999070333786141e-05,0,"LR (40, True)"
143,3.0,28,500,40,40,50,4.306703382553258e-05,0,"LR (40, True)"
144,4.0,28,1000,40,40,50,4.3965591711256805e-05,0,"LR (40, True)"
145,0.0,29,10,40,40,50,0.2078572931256111,0,"LR (40, True)"
146,1.0,29,50,40,40,50,6.500004788195205e-07,0,"LR (40, True)"
147,2.0,29,100,40,40,50,3.297214322204371e-07,0,"LR (40, True)"
148,3.0,29,500,40,40,50,1.5554211548606625e-07,0,"LR (40, True)"
149,4.0,29,1000,40,40,50,1.5513355165109088e-07,0,"LR (40, True)"
0,,0,20,40,40,50,9.351323575642655e-06,0,"LR (40, True)"
1,,0,30,40,40,50,2.2175300429562374e-06,0,"LR (40, True)"
2,,0,40,40,40,50,1.1744583730931086e-06,0,"LR (40, True)"
0,,1,20,40,40,50,3.843126061247945e-06,0,"LR (40, True)"
1,,1,30,40,40,50,8.539128375912659e-07,0,"LR (40, True)"
2,,1,40,40,40,50,1.6575535378655167e-07,0,"LR (40, True)"
0,,2,20,40,40,50,3.39489864027884e-05,0,"LR (40, True)"
1,,2,30,40,40,50,1.668579727030372e-06,0,"LR (40, True)"
2,,2,40,40,40,50,1.2929724664488487e-06,0,"LR (40, True)"
0,,3,20,40,40,50,5.0280993789395e-06,0,"LR (40, True)"
1,,3,30,40,40,50,2.220060215197125e-06,0,"LR (40, True)"
2,,3,40,40,40,50,1.3462389211463488e-06,0,"LR (40, True)"
0,,4,20,40,40,50,7.004064970176567e-06,0,"LR (40, True)"
1,,4,30,40,40,50,1.694363144869409e-06,0,"LR (40, True)"
2,,4,40,40,40,50,1.4547780283029193e-06,0,"LR (40, True)"
0,,5,20,40,40,50,4.989196773220332e-05,0,"LR (40, True)"
1,,5,30,40,40,50,4.2960762098235886e-05,0,"LR (40, True)"
2,,5,40,40,40,50,3.305437598761221e-05,0,"LR (40, True)"
0,,6,20,40,40,50,3.9719385240443824e-06,0,"LR (40, True)"
1,,6,30,40,40,50,6.441085625159859e-07,0,"LR (40, True)"
2,,6,40,40,40,50,4.617982773583675e-07,0,"LR (40, True)"
0,,7,20,40,40,50,0.0006152356146040802,0,"LR (40, True)"
1,,7,30,40,40,50,0.0006793725863351563,0,"LR (40, True)"
2,,7,40,40,40,50,0.0005523000793663952,0,"LR (40, True)"
0,,8,20,40,40,50,3.243631294564305e-06,0,"LR (40, True)"
1,,8,30,40,40,50,3.291030024825009e-07,0,"LR (40, True)"
2,,8,40,40,40,50,1.278133822572979e-07,0,"LR (40, True)"
0,,9,20,40,40,50,8.024286103383284e-06,0,"LR (40, True)"
1,,9,30,40,40,50,4.7330157803880405e-06,0,"LR (40, True)"
2,,9,40,40,40,50,1.0681930563649615e-06,0,"LR (40, True)"
0,,10,20,40,40,50,0.003632746309435244,0,"LR (40, True)"
1,,10,30,40,40,50,0.002318468396911978,0,"LR (40, True)"
2,,10,40,40,40,50,0.0010378826618559172,0,"LR (40, True)"
0,,11,20,40,40,50,3.487226311897548e-06,0,"LR (40, True)"
1,,11,30,40,40,50,1.539621068084215e-06,0,"LR (40, True)"
2,,11,40,40,40,50,1.5848014266387955e-06,0,"LR (40, True)"
0,,12,20,40,40,50,4.37041023989473e-05,0,"LR (40, True)"
1,,12,30,40,40,50,8.881503480479742e-06,0,"LR (40, True)"
2,,12,40,40,40,50,4.586838412000708e-06,0,"LR (40, True)"
0,,13,20,40,40,50,0.00011812835601621807,0,"LR (40, True)"
1,,13,30,40,40,50,5.025549099735517e-05,0,"LR (40, True)"
2,,13,40,40,40,50,5.5261855571077715e-05,0,"LR (40, True)"
0,,14,20,40,40,50,1.3171064207622197e-05,0,"LR (40, True)"
1,,14,30,40,40,50,9.659506241673794e-07,0,"LR (40, True)"
2,,14,40,40,40,50,5.386435474861797e-07,0,"LR (40, True)"
0,,15,20,40,40,50,2.1333983032799622e-06,0,"LR (40, True)"
1,,15,30,40,40,50,4.128007470226822e-07,0,"LR (40, True)"
2,,15,40,40,40,50,1.9262231895930947e-07,0,"LR (40, True)"
0,,16,20,40,40,50,6.4874912729134825e-06,0,"LR (40, True)"
1,,16,30,40,40,50,2.9889023921618797e-07,0,"LR (40, True)"
2,,16,40,40,40,50,2.1456470146755884e-07,0,"LR (40, True)"
0,,17,20,40,40,50,4.348803314259535e-06,0,"LR (40, True)"
1,,17,30,40,40,50,4.156096035954468e-07,0,"LR (40, True)"
2,,17,40,40,40,50,4.3979658566764456e-07,0,"LR (40, True)"
0,,18,20,40,40,50,1.117560909517264e-05,0,"LR (40, True)"
1,,18,30,40,40,50,1.4948631268279772e-06,0,"LR (40, True)"
2,,18,40,40,40,50,7.982336844355168e-07,0,"LR (40, True)"
0,,19,20,40,40,50,2.127679170958019e-06,0,"LR (40, True)"
1,,19,30,40,40,50,4.077856889528494e-06,0,"LR (40, True)"
2,,19,40,40,40,50,4.970788773609189e-07,0,"LR (40, True)"
0,,20,20,40,40,50,1.7300777938415462e-05,0,"LR (40, True)"
1,,20,30,40,40,50,3.2874009082171475e-06,0,"LR (40, True)"
2,,20,40,40,40,50,3.3846801762321993e-06,0,"LR (40, True)"
0,,21,20,40,40,50,3.299708247706101e-06,0,"LR (40, True)"
1,,21,30,40,40,50,1.2206308071610123e-06,0,"LR (40, True)"
2,,21,40,40,40,50,6.715997783703963e-07,0,"LR (40, True)"
0,,22,20,40,40,50,2.0155991833475355e-05,0,"LR (40, True)"
1,,22,30,40,40,50,2.2134960039520808e-06,0,"LR (40, True)"
2,,22,40,40,40,50,1.710867717437767e-06,0,"LR (40, True)"
0,,23,20,40,40,50,4.62382124804061e-05,0,"LR (40, True)"
1,,23,30,40,40,50,1.2075434181477412e-06,0,"LR (40, True)"
2,,23,40,40,40,50,7.603999110327187e-07,0,"LR (40, True)"
0,,24,20,40,40,50,5.375671065844705e-06,0,"LR (40, True)"
1,,24,30,40,40,50,8.276982356711516e-07,0,"LR (40, True)"
2,,24,40,40,40,50,4.4605596020331975e-07,0,"LR (40, True)"
0,,25,20,40,40,50,2.1792257401055867e-05,0,"LR (40, True)"
1,,25,30,40,40,50,1.8098214685340735e-05,0,"LR (40, True)"
2,,25,40,40,40,50,1.3181403137799659e-05,0,"LR (40, True)"
0,,26,20,40,40,50,0.0002768288172441984,0,"LR (40, True)"
1,,26,30,40,40,50,6.817347875192363e-05,0,"LR (40, True)"
2,,26,40,40,40,50,4.534051261810176e-05,0,"LR (40, True)"
0,,27,20,40,40,50,3.3333394599579663e-06,0,"LR (40, True)"
1,,27,30,40,40,50,9.190025730136399e-07,0,"LR (40, True)"
2,,27,40,40,40,50,3.331506394386305e-07,0,"LR (40, True)"
0,,28,20,40,40,50,4.71220758861863e-05,0,"LR (40, True)"
1,,28,30,40,40,50,2.816380690019452e-06,0,"LR (40, True)"
2,,28,40,40,40,50,3.1644357738161317e-06,0,"LR (40, True)"
0,,29,20,40,40,50,4.877698922228831e-06,0,"LR (40, True)"
1,,29,30,40,40,50,1.4751972890420851e-06,0,"LR (40, True)"
2,,29,40,40,40,50,3.1112001016004145e-07,0,"LR (40, True)"
