,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
60,0.0,15,1,2,2,50,0.0222138431325975,0,"LR (2, False)"
61,1.0,15,10,2,2,50,3.793590479504344e-06,0,"LR (2, False)"
62,2.0,15,100,2,2,50,4.156693109155843e-06,0,"LR (2, False)"
63,3.0,15,1000,2,2,50,3.782538209577747e-06,0,"LR (2, False)"
64,0.0,16,1,2,2,50,1.2519136426171024e-06,0,"LR (2, False)"
65,1.0,16,10,2,2,50,1.2328450185119991e-06,0,"LR (2, False)"
66,2.0,16,100,2,2,50,1.065885325407556e-06,0,"LR (2, False)"
67,3.0,16,1000,2,2,50,1.1042617296450706e-06,0,"LR (2, False)"
68,0.0,17,1,2,2,50,0.0010085251429956,0,"LR (2, False)"
69,1.0,17,10,2,2,50,4.0777900002147974e-07,0,"LR (2, False)"
70,2.0,17,100,2,2,50,3.257159486361197e-07,0,"LR (2, False)"
71,3.0,17,1000,2,2,50,6.03320105872059e-07,0,"LR (2, False)"
72,0.0,18,1,2,2,50,0.0009578412103161,0,"LR (2, False)"
73,1.0,18,10,2,2,50,3.51005751111176e-07,0,"LR (2, False)"
74,2.0,18,100,2,2,50,2.2134037565148597e-07,0,"LR (2, False)"
75,3.0,18,1000,2,2,50,1.890208122748987e-07,0,"LR (2, False)"
76,0.0,19,1,2,2,50,0.0003023897372333,0,"LR (2, False)"
77,1.0,19,10,2,2,50,1.3943946718063225e-07,0,"LR (2, False)"
78,2.0,19,100,2,2,50,1.514004076159211e-07,0,"LR (2, False)"
79,3.0,19,1000,2,2,50,1.1254989705491993e-07,0,"LR (2, False)"
80,0.0,20,1,2,2,50,9.589938852075308e-05,0,"LR (2, False)"
81,1.0,20,10,2,2,50,3.431888442416331e-07,0,"LR (2, False)"
82,2.0,20,100,2,2,50,2.496378544099136e-07,0,"LR (2, False)"
83,3.0,20,1000,2,2,50,2.4989375492544325e-07,0,"LR (2, False)"
84,0.0,21,1,2,2,50,0.0134795673369837,0,"LR (2, False)"
85,1.0,21,10,2,2,50,8.141078414711145e-06,0,"LR (2, False)"
86,2.0,21,100,2,2,50,9.868292292652816e-06,0,"LR (2, False)"
87,3.0,21,1000,2,2,50,9.596354761372826e-06,0,"LR (2, False)"
88,0.0,22,1,2,2,50,0.0357941955779177,0,"LR (2, False)"
89,1.0,22,10,2,2,50,6.106718069635397e-08,0,"LR (2, False)"
90,2.0,22,100,2,2,50,6.327681935957788e-08,0,"LR (2, False)"
91,3.0,22,1000,2,2,50,4.196394037561477e-09,0,"LR (2, False)"
92,0.0,23,1,2,2,50,3.939874492282997e-06,0,"LR (2, False)"
93,1.0,23,10,2,2,50,3.844517931964413e-07,0,"LR (2, False)"
94,2.0,23,100,2,2,50,4.036119082179604e-07,0,"LR (2, False)"
95,3.0,23,1000,2,2,50,4.3489613114035924e-07,0,"LR (2, False)"
96,0.0,24,1,2,2,50,1.0536491546165036e-06,0,"LR (2, False)"
97,1.0,24,10,2,2,50,2.716235530733935e-07,0,"LR (2, False)"
98,2.0,24,100,2,2,50,2.333481967815323e-07,0,"LR (2, False)"
99,3.0,24,1000,2,2,50,2.141282030794803e-07,0,"LR (2, False)"
100,0.0,25,1,2,2,50,1.9967318571838715e-06,0,"LR (2, False)"
101,1.0,25,10,2,2,50,1.5249956110439214e-07,0,"LR (2, False)"
102,2.0,25,100,2,2,50,1.974136888034544e-07,0,"LR (2, False)"
103,3.0,25,1000,2,2,50,1.2036753062985918e-07,0,"LR (2, False)"
104,0.0,26,1,2,2,50,3.033688377261595e-07,0,"LR (2, False)"
105,1.0,26,10,2,2,50,2.963698118797787e-07,0,"LR (2, False)"
106,2.0,26,100,2,2,50,2.9852120879613065e-07,0,"LR (2, False)"
107,3.0,26,1000,2,2,50,2.165592087309881e-07,0,"LR (2, False)"
108,0.0,27,1,2,2,50,0.0203233614768325,0,"LR (2, False)"
109,1.0,27,10,2,2,50,7.96225973272922e-07,0,"LR (2, False)"
110,2.0,27,100,2,2,50,5.864789048127424e-07,0,"LR (2, False)"
111,3.0,27,1000,2,2,50,3.814581643244104e-07,0,"LR (2, False)"
112,0.0,28,1,2,2,50,2.709613424485071e-06,0,"LR (2, False)"
113,1.0,28,10,2,2,50,2.2300181659735635e-06,0,"LR (2, False)"
114,2.0,28,100,2,2,50,2.114748196335998e-06,0,"LR (2, False)"
115,3.0,28,1000,2,2,50,2.29800597033185e-06,0,"LR (2, False)"
116,0.0,29,1,2,2,50,0.0102611346570355,0,"LR (2, False)"
117,1.0,29,10,2,2,50,5.964120606718301e-06,0,"LR (2, False)"
118,2.0,29,100,2,2,50,2.999888976817922e-06,0,"LR (2, False)"
119,3.0,29,1000,2,2,50,3.054293028077836e-06,0,"LR (2, False)"
0,,0,50,2,2,50,8.664385001236766e-08,0,"LR (2, False)"
1,,0,500,2,2,50,7.289858329085771e-08,0,"LR (2, False)"
0,,1,50,2,2,50,2.956789479391523e-07,0,"LR (2, False)"
1,,1,500,2,2,50,3.035811864192462e-07,0,"LR (2, False)"
0,,2,50,2,2,50,6.678484306018415e-07,0,"LR (2, False)"
1,,2,500,2,2,50,7.392330880085598e-07,0,"LR (2, False)"
0,,3,50,2,2,50,1.6667521788484955e-07,0,"LR (2, False)"
1,,3,500,2,2,50,1.440477645403143e-07,0,"LR (2, False)"
0,,4,50,2,2,50,2.8263741509111013e-07,0,"LR (2, False)"
1,,4,500,2,2,50,2.958692789332512e-07,0,"LR (2, False)"
0,,5,50,2,2,50,2.19919506137653e-07,0,"LR (2, False)"
1,,5,500,2,2,50,1.5516306299101194e-07,0,"LR (2, False)"
0,,6,50,2,2,50,1.1069529289292147e-06,0,"LR (2, False)"
1,,6,500,2,2,50,1.1874170394328386e-06,0,"LR (2, False)"
0,,7,50,2,2,50,2.0513479319644483e-06,0,"LR (2, False)"
1,,7,500,2,2,50,5.002714539262044e-07,0,"LR (2, False)"
0,,8,50,2,2,50,2.898224182366938e-07,0,"LR (2, False)"
1,,8,500,2,2,50,3.2974303453417803e-07,0,"LR (2, False)"
0,,9,50,2,2,50,2.5587367157643726e-07,0,"LR (2, False)"
1,,9,500,2,2,50,2.1882383302937423e-07,0,"LR (2, False)"
0,,10,50,2,2,50,3.785142059216612e-07,0,"LR (2, False)"
1,,10,500,2,2,50,2.6672253065711796e-07,0,"LR (2, False)"
0,,11,50,2,2,50,5.170039880210576e-07,0,"LR (2, False)"
1,,11,500,2,2,50,4.7606636631387976e-07,0,"LR (2, False)"
0,,12,50,2,2,50,4.414067226605134e-07,0,"LR (2, False)"
1,,12,500,2,2,50,3.9589498498526725e-07,0,"LR (2, False)"
0,,13,50,2,2,50,1.6373416458478524e-06,0,"LR (2, False)"
1,,13,500,2,2,50,1.684428858075345e-06,0,"LR (2, False)"
0,,14,50,2,2,50,7.474401447720787e-07,0,"LR (2, False)"
1,,14,500,2,2,50,5.905507562337098e-07,0,"LR (2, False)"
0,,15,50,2,2,50,0.0009375361832064536,0,"LR (2, False)"
1,,15,500,2,2,50,0.0009913256887475932,0,"LR (2, False)"
0,,16,50,2,2,50,4.267589477614583e-07,0,"LR (2, False)"
1,,16,500,2,2,50,4.272036166542118e-07,0,"LR (2, False)"
0,,17,50,2,2,50,4.0809559115295504e-07,0,"LR (2, False)"
1,,17,500,2,2,50,3.1229693835516173e-07,0,"LR (2, False)"
0,,18,50,2,2,50,2.0444108499660693e-07,0,"LR (2, False)"
1,,18,500,2,2,50,1.9574639552340555e-07,0,"LR (2, False)"
0,,19,50,2,2,50,1.9645775322672028e-07,0,"LR (2, False)"
1,,19,500,2,2,50,2.484246141018335e-07,0,"LR (2, False)"
0,,20,50,2,2,50,9.566007989022404e-06,0,"LR (2, False)"
1,,20,500,2,2,50,9.963203307029612e-06,0,"LR (2, False)"
0,,21,50,2,2,50,1.3216612363771813e-07,0,"LR (2, False)"
1,,21,500,2,2,50,1.4753050782090384e-07,0,"LR (2, False)"
0,,22,50,2,2,50,1.0361022874691136e-05,0,"LR (2, False)"
1,,22,500,2,2,50,1.061554075554923e-05,0,"LR (2, False)"
0,,23,50,2,2,50,2.06292071475336e-07,0,"LR (2, False)"
1,,23,500,2,2,50,1.9511876297526685e-07,0,"LR (2, False)"
0,,24,50,2,2,50,3.7275571676085596e-07,0,"LR (2, False)"
1,,24,500,2,2,50,3.240355397794996e-07,0,"LR (2, False)"
0,,25,50,2,2,50,7.570936407408242e-07,0,"LR (2, False)"
1,,25,500,2,2,50,7.140774686784657e-07,0,"LR (2, False)"
0,,26,50,2,2,50,1.2947073411748273e-06,0,"LR (2, False)"
1,,26,500,2,2,50,1.392053485593121e-06,0,"LR (2, False)"
0,,27,50,2,2,50,4.1327097342299415e-07,0,"LR (2, False)"
1,,27,500,2,2,50,5.229048605021426e-07,0,"LR (2, False)"
0,,28,50,2,2,50,6.166394501519349e-07,0,"LR (2, False)"
1,,28,500,2,2,50,8.625708391847241e-07,0,"LR (2, False)"
0,,29,50,2,2,50,2.239800643587107e-07,0,"LR (2, False)"
1,,29,500,2,2,50,2.3203015173098121e-07,0,"LR (2, False)"
