,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
1,,1,30,30,30,50,5.703171172684185e-07,0,"LR (30, True)"
2,,1,40,30,30,50,1.630196752513347e-07,0,"LR (30, True)"
0,,2,20,30,30,50,9.404710555314767e-06,0,"LR (30, True)"
1,,2,30,30,30,50,1.3975388443547974e-06,0,"LR (30, True)"
2,,2,40,30,30,50,1.6250255599758575e-06,0,"LR (30, True)"
0,,3,20,30,30,50,0.0032050902726865585,0,"LR (30, True)"
1,,3,30,30,30,50,0.0008899104256808715,0,"LR (30, True)"
2,,3,40,30,30,50,0.001427904382060113,0,"LR (30, True)"
0,,4,20,30,30,50,3.3531222916062794e-05,0,"LR (30, True)"
1,,4,30,30,30,50,1.926486068525293e-05,0,"LR (30, True)"
2,,4,40,30,30,50,1.6763708950995347e-05,0,"LR (30, True)"
0,,5,20,30,30,50,1.2278615750282623e-06,0,"LR (30, True)"
1,,5,30,30,30,50,5.882592769161727e-07,0,"LR (30, True)"
2,,5,40,30,30,50,7.988462783670839e-07,0,"LR (30, True)"
0,,6,20,30,30,50,1.6562470867053273e-05,0,"LR (30, True)"
1,,6,30,30,30,50,7.581673847665667e-06,0,"LR (30, True)"
2,,6,40,30,30,50,7.278095946759818e-06,0,"LR (30, True)"
0,,7,20,30,30,50,1.8872063649508613e-06,0,"LR (30, True)"
1,,7,30,30,30,50,7.236895224845369e-07,0,"LR (30, True)"
2,,7,40,30,30,50,8.824728832739096e-07,0,"LR (30, True)"
0,,8,20,30,30,50,7.473526203723085e-06,0,"LR (30, True)"
1,,8,30,30,30,50,6.36483323378009e-06,0,"LR (30, True)"
2,,8,40,30,30,50,5.13257287901076e-06,0,"LR (30, True)"
0,,9,20,30,30,50,1.0090659068420037e-06,0,"LR (30, True)"
1,,9,30,30,30,50,2.7791438706125616e-07,0,"LR (30, True)"
2,,9,40,30,30,50,2.5069236986055487e-07,0,"LR (30, True)"
0,,10,20,30,30,50,0.00036547954120982765,0,"LR (30, True)"
1,,10,30,30,30,50,0.0003101050852839689,0,"LR (30, True)"
2,,10,40,30,30,50,9.218820967319416e-05,0,"LR (30, True)"
0,,11,20,30,30,50,1.2274326152515734e-06,0,"LR (30, True)"
1,,11,30,30,30,50,8.317872761534409e-07,0,"LR (30, True)"
2,,11,40,30,30,50,5.115547012078771e-07,0,"LR (30, True)"
0,,12,20,30,30,50,2.8619990308089727e-06,0,"LR (30, True)"
1,,12,30,30,30,50,5.473423902531934e-07,0,"LR (30, True)"
2,,12,40,30,30,50,4.4101223515240035e-07,0,"LR (30, True)"
0,,13,20,30,30,50,1.8267147889221083e-06,0,"LR (30, True)"
1,,13,30,30,30,50,7.49249203765782e-07,0,"LR (30, True)"
2,,13,40,30,30,50,7.556343209812846e-07,0,"LR (30, True)"
0,,14,20,30,30,50,6.983975310332868e-06,0,"LR (30, True)"
1,,14,30,30,30,50,1.6387090262677694e-06,0,"LR (30, True)"
2,,14,40,30,30,50,4.046726058649862e-06,0,"LR (30, True)"
0,,15,20,30,30,50,1.6006226700478068e-06,0,"LR (30, True)"
1,,15,30,30,30,50,9.648112268684988e-07,0,"LR (30, True)"
2,,15,40,30,30,50,4.7044443869643883e-07,0,"LR (30, True)"
0,,16,20,30,30,50,1.178654063692959e-05,0,"LR (30, True)"
1,,16,30,30,30,50,8.570584759661228e-06,0,"LR (30, True)"
2,,16,40,30,30,50,9.191922967100807e-06,0,"LR (30, True)"
0,,17,20,30,30,50,5.163367885564931e-07,0,"LR (30, True)"
1,,17,30,30,30,50,3.180948785589182e-07,0,"LR (30, True)"
2,,17,40,30,30,50,1.004676700588529e-07,0,"LR (30, True)"
0,,18,20,30,30,50,3.629612227678318e-05,0,"LR (30, True)"
1,,18,30,30,30,50,6.159345469856169e-06,0,"LR (30, True)"
2,,18,40,30,30,50,5.619631494690106e-06,0,"LR (30, True)"
0,,19,20,30,30,50,2.6862120528779318e-05,0,"LR (30, True)"
1,,19,30,30,30,50,2.3281429576752147e-05,0,"LR (30, True)"
2,,19,40,30,30,50,1.482715526942497e-05,0,"LR (30, True)"
0,,20,20,30,30,50,3.6377714612530115e-06,0,"LR (30, True)"
1,,20,30,30,30,50,2.6691661213694576e-06,0,"LR (30, True)"
2,,20,40,30,30,50,2.513951037572034e-06,0,"LR (30, True)"
0,,21,20,30,30,50,1.6318713987881847e-06,0,"LR (30, True)"
1,,21,30,30,30,50,2.168230211164622e-07,0,"LR (30, True)"
2,,21,40,30,30,50,1.6462560304187717e-07,0,"LR (30, True)"
0,,22,20,30,30,50,5.5175217943223945e-06,0,"LR (30, True)"
1,,22,30,30,30,50,1.774114307848334e-06,0,"LR (30, True)"
2,,22,40,30,30,50,9.24477820807689e-07,0,"LR (30, True)"
0,,23,20,30,30,50,1.1641677402024962e-05,0,"LR (30, True)"
1,,23,30,30,30,50,1.047970185499706e-05,0,"LR (30, True)"
2,,23,40,30,30,50,8.753905536885276e-06,0,"LR (30, True)"
0,,24,20,30,30,50,1.6666548498427717e-05,0,"LR (30, True)"
1,,24,30,30,30,50,6.0798350755729e-06,0,"LR (30, True)"
2,,24,40,30,30,50,7.0210505456251544e-06,0,"LR (30, True)"
0,,25,20,30,30,50,1.7788703548455234e-06,0,"LR (30, True)"
1,,25,30,30,30,50,6.546151155584392e-07,0,"LR (30, True)"
2,,25,40,30,30,50,2.786465180898852e-07,0,"LR (30, True)"
0,,26,20,30,30,50,1.8322467590844895e-06,0,"LR (30, True)"
1,,26,30,30,30,50,8.94756688891718e-07,0,"LR (30, True)"
2,,26,40,30,30,50,5.12023016442813e-07,0,"LR (30, True)"
0,,27,20,30,30,50,6.128436215267897e-07,0,"LR (30, True)"
1,,27,30,30,30,50,4.488186910463486e-07,0,"LR (30, True)"
2,,27,40,30,30,50,5.162480440646322e-07,0,"LR (30, True)"
0,,28,20,30,30,50,0.00011296606246486518,0,"LR (30, True)"
1,,28,30,30,30,50,4.946321459127759e-05,0,"LR (30, True)"
2,,28,40,30,30,50,3.0800883349859036e-05,0,"LR (30, True)"
0,,29,20,30,30,50,0.00010462430047378868,0,"LR (30, True)"
1,,29,30,30,30,50,1.5523383806822655e-05,0,"LR (30, True)"
2,,29,40,30,30,50,6.745142655706553e-06,0,"LR (30, True)"
