,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
25,1.0,6,10,1000,1000,50,3.662396716339529e+154,0,"LR (1000, True)"
26,2.0,6,100,1000,1000,50,374.1127933142323,0,"LR (1000, True)"
27,3.0,6,1000,1000,1000,50,5.865494246186065e-07,0,"LR (1000, True)"
28,0.0,7,1,1000,1000,50,1.4814239425304401e+110,0,"LR (1000, True)"
29,1.0,7,10,1000,1000,50,1.0551866612784994e+51,0,"LR (1000, True)"
30,2.0,7,100,1000,1000,50,753054.2556656962,0,"LR (1000, True)"
31,3.0,7,1000,1000,1000,50,0.0017232996815186,0,"LR (1000, True)"
32,0.0,8,1,1000,1000,50,4.661638478898345e+131,0,"LR (1000, True)"
33,1.0,8,10,1000,1000,50,3.362820325935426e+51,0,"LR (1000, True)"
34,2.0,8,100,1000,1000,50,6296.424586630474,0,"LR (1000, True)"
35,3.0,8,1000,1000,1000,50,1.2813074879259967e-05,0,"LR (1000, True)"
36,0.0,9,1,1000,1000,50,2.46453493181242e+105,0,"LR (1000, True)"
37,1.0,9,10,1000,1000,50,5.202428838187282e+186,0,"LR (1000, True)"
38,2.0,9,100,1000,1000,50,4815.100317898751,0,"LR (1000, True)"
39,3.0,9,1000,1000,1000,50,4.808490650980763e-06,0,"LR (1000, True)"
40,0.0,10,1,1000,1000,50,4.617901872720891e+120,0,"LR (1000, True)"
41,1.0,10,10,1000,1000,50,5.485587415626976e+78,0,"LR (1000, True)"
42,2.0,10,100,1000,1000,50,313.24131887833204,0,"LR (1000, True)"
43,3.0,10,1000,1000,1000,50,8.333461383205014e-07,0,"LR (1000, True)"
44,0.0,11,1,1000,1000,50,inf,0,"LR (1000, True)"
45,1.0,11,10,1000,1000,50,7.505571633609232e+83,0,"LR (1000, True)"
46,2.0,11,100,1000,1000,50,177.75319823705507,0,"LR (1000, True)"
47,3.0,11,1000,1000,1000,50,1.6627096497035135e-06,0,"LR (1000, True)"
48,0.0,12,1,1000,1000,50,6.560096405483834e+132,0,"LR (1000, True)"
49,1.0,12,10,1000,1000,50,1.3096326322734447e+135,0,"LR (1000, True)"
50,2.0,12,100,1000,1000,50,30248.599392366406,0,"LR (1000, True)"
51,3.0,12,1000,1000,1000,50,3.4555967303606284e-05,0,"LR (1000, True)"
52,0.0,13,1,1000,1000,50,1.0239653144005343e+205,0,"LR (1000, True)"
53,1.0,13,10,1000,1000,50,1.2835445834485846e+86,0,"LR (1000, True)"
54,2.0,13,100,1000,1000,50,15613.367417577703,0,"LR (1000, True)"
55,3.0,13,1000,1000,1000,50,2.5428581535267008e-05,0,"LR (1000, True)"
56,0.0,14,1,1000,1000,50,7.761749800502411e+215,0,"LR (1000, True)"
57,1.0,14,10,1000,1000,50,1.3381451595082536e+153,0,"LR (1000, True)"
58,2.0,14,100,1000,1000,50,114.74345693731732,0,"LR (1000, True)"
59,3.0,14,1000,1000,1000,50,5.775804525905001e-07,0,"LR (1000, True)"
60,0.0,15,1,1000,1000,50,3.540356389691379e+102,0,"LR (1000, True)"
61,1.0,15,10,1000,1000,50,4.468607977639181e+170,0,"LR (1000, True)"
62,2.0,15,100,1000,1000,50,143.16902608866545,0,"LR (1000, True)"
63,3.0,15,1000,1000,1000,50,4.0575146875141973e-07,0,"LR (1000, True)"
64,0.0,16,1,1000,1000,50,1.0266059675952535e+139,0,"LR (1000, True)"
65,1.0,16,10,1000,1000,50,1.0483075370331932e+130,0,"LR (1000, True)"
66,2.0,16,100,1000,1000,50,329263.9305534286,0,"LR (1000, True)"
67,3.0,16,1000,1000,1000,50,0.0006883073348773,0,"LR (1000, True)"
68,0.0,17,1,1000,1000,50,4.3000760581572286e+200,0,"LR (1000, True)"
69,1.0,17,10,1000,1000,50,6.032734010588775e+111,0,"LR (1000, True)"
70,2.0,17,100,1000,1000,50,10996.810494254913,0,"LR (1000, True)"
71,3.0,17,1000,1000,1000,50,2.61330034899582e-05,0,"LR (1000, True)"
72,0.0,18,1,1000,1000,50,inf,0,"LR (1000, True)"
73,1.0,18,10,1000,1000,50,1.965336525070843e+110,0,"LR (1000, True)"
74,2.0,18,100,1000,1000,50,2660.136741979403,0,"LR (1000, True)"
75,3.0,18,1000,1000,1000,50,4.83860335151952e-06,0,"LR (1000, True)"
76,0.0,19,1,1000,1000,50,4.441686374929816e+293,0,"LR (1000, True)"
77,1.0,19,10,1000,1000,50,2.5942386347036045e+86,0,"LR (1000, True)"
78,2.0,19,100,1000,1000,50,6606.562569012951,0,"LR (1000, True)"
79,3.0,19,1000,1000,1000,50,8.796713482176575e-06,0,"LR (1000, True)"
80,0.0,20,1,1000,1000,50,9.96502697092908e+234,0,"LR (1000, True)"
81,1.0,20,10,1000,1000,50,2.283959799618112e+80,0,"LR (1000, True)"
82,2.0,20,100,1000,1000,50,69173.94624571996,0,"LR (1000, True)"
83,3.0,20,1000,1000,1000,50,0.0001179321150212,0,"LR (1000, True)"
84,0.0,21,1,1000,1000,50,inf,0,"LR (1000, True)"
85,1.0,21,10,1000,1000,50,1.5780585374391945e+158,0,"LR (1000, True)"
86,2.0,21,100,1000,1000,50,205099.5044747792,0,"LR (1000, True)"
87,3.0,21,1000,1000,1000,50,0.0003864214034681,0,"LR (1000, True)"
88,0.0,22,1,1000,1000,50,1.1146419649154136e+154,0,"LR (1000, True)"
89,1.0,22,10,1000,1000,50,6.383841931920862e+162,0,"LR (1000, True)"
90,2.0,22,100,1000,1000,50,544.4625847268463,0,"LR (1000, True)"
91,3.0,22,1000,1000,1000,50,1.84654976357306e-06,0,"LR (1000, True)"
92,0.0,23,1,1000,1000,50,3.3533230668420296e+133,0,"LR (1000, True)"
93,1.0,23,10,1000,1000,50,2.3080436128615485e+29,0,"LR (1000, True)"
94,2.0,23,100,1000,1000,50,9043864.741562212,0,"LR (1000, True)"
95,3.0,23,1000,1000,1000,50,0.0074659872688387,0,"LR (1000, True)"
96,0.0,24,1,1000,1000,50,3.7826586729394087e+115,0,"LR (1000, True)"
97,1.0,24,10,1000,1000,50,1.9579818827934017e+190,0,"LR (1000, True)"
98,2.0,24,100,1000,1000,50,528867.7261000443,0,"LR (1000, True)"
99,3.0,24,1000,1000,1000,50,0.0009316349167401,0,"LR (1000, True)"
100,0.0,25,1,1000,1000,50,2.142311602784424e+125,0,"LR (1000, True)"
101,1.0,25,10,1000,1000,50,4.277500863289094e+18,0,"LR (1000, True)"
102,2.0,25,100,1000,1000,50,10602141.66764312,0,"LR (1000, True)"
103,3.0,25,1000,1000,1000,50,0.0060331020105349,0,"LR (1000, True)"
104,0.0,26,1,1000,1000,50,9.717802127389515e+124,0,"LR (1000, True)"
105,1.0,26,10,1000,1000,50,1.861154886689364e+60,0,"LR (1000, True)"
106,2.0,26,100,1000,1000,50,367.34371603392657,0,"LR (1000, True)"
107,3.0,26,1000,1000,1000,50,1.4670072756379506e-06,0,"LR (1000, True)"
108,0.0,27,1,1000,1000,50,,0,"LR (1000, True)"
109,1.0,27,10,1000,1000,50,1.9008620963856294e+144,0,"LR (1000, True)"
110,2.0,27,100,1000,1000,50,174.8067646346898,0,"LR (1000, True)"
111,3.0,27,1000,1000,1000,50,3.033631483381535e-07,0,"LR (1000, True)"
112,0.0,28,1,1000,1000,50,2.4653721444564623e+112,0,"LR (1000, True)"
113,1.0,28,10,1000,1000,50,3.598565043157899e+164,0,"LR (1000, True)"
114,2.0,28,100,1000,1000,50,643.7144556981004,0,"LR (1000, True)"
115,3.0,28,1000,1000,1000,50,3.4448796558029244e-06,0,"LR (1000, True)"
116,0.0,29,1,1000,1000,50,inf,0,"LR (1000, True)"
117,1.0,29,10,1000,1000,50,2.4760182984361577e+160,0,"LR (1000, True)"
118,2.0,29,100,1000,1000,50,2579.4047468077647,0,"LR (1000, True)"
119,3.0,29,1000,1000,1000,50,3.720982063619569e-06,0,"LR (1000, True)"
0,,0,50,1000,1000,50,1347080390.3641422,0,"LR (1000, True)"
1,,0,500,1000,1000,50,1.673139941647281e-06,0,"LR (1000, True)"
0,,1,50,1000,1000,50,1629072635.9961312,0,"LR (1000, True)"
1,,1,500,1000,1000,50,2.4978643545159107e-06,0,"LR (1000, True)"
0,,2,50,1000,1000,50,168140635872.92157,0,"LR (1000, True)"
1,,2,500,1000,1000,50,0.030816896844547477,0,"LR (1000, True)"
0,,3,50,1000,1000,50,934135289.9150501,0,"LR (1000, True)"
1,,3,500,1000,1000,50,0.0001930571802337437,0,"LR (1000, True)"
0,,4,50,1000,1000,50,2151379863.2097635,0,"LR (1000, True)"
1,,4,500,1000,1000,50,2.808752744627526e-06,0,"LR (1000, True)"
0,,5,50,1000,1000,50,2988040898.6920705,0,"LR (1000, True)"
1,,5,500,1000,1000,50,5.992687277986772e-05,0,"LR (1000, True)"
0,,6,50,1000,1000,50,1982867370.823565,0,"LR (1000, True)"
1,,6,500,1000,1000,50,3.3100866156878193e-06,0,"LR (1000, True)"
0,,7,50,1000,1000,50,200731480.32120013,0,"LR (1000, True)"
1,,7,500,1000,1000,50,5.508050850852834e-06,0,"LR (1000, True)"
0,,8,50,1000,1000,50,29970774426.63812,0,"LR (1000, True)"
1,,8,500,1000,1000,50,8.411738306745462e-06,0,"LR (1000, True)"
0,,9,50,1000,1000,50,5946007.042016643,0,"LR (1000, True)"
1,,9,500,1000,1000,50,6.213280901422768e-06,0,"LR (1000, True)"
0,,10,50,1000,1000,50,4541266345.97718,0,"LR (1000, True)"
1,,10,500,1000,1000,50,5.323583577630987e-05,0,"LR (1000, True)"
0,,11,50,1000,1000,50,23193992769.078537,0,"LR (1000, True)"
1,,11,500,1000,1000,50,0.00021927945256778697,0,"LR (1000, True)"
0,,12,50,1000,1000,50,6970009254.931426,0,"LR (1000, True)"
1,,12,500,1000,1000,50,2.222525789863072e-05,0,"LR (1000, True)"
0,,13,50,1000,1000,50,8662252037.562908,0,"LR (1000, True)"
1,,13,500,1000,1000,50,0.001160915625308047,0,"LR (1000, True)"
0,,14,50,1000,1000,50,23473169533.84082,0,"LR (1000, True)"
1,,14,500,1000,1000,50,8.180179824325921e-05,0,"LR (1000, True)"
0,,15,50,1000,1000,50,110706765.87398465,0,"LR (1000, True)"
1,,15,500,1000,1000,50,2.1068604923885327e-06,0,"LR (1000, True)"
0,,16,50,1000,1000,50,6929818293.248785,0,"LR (1000, True)"
1,,16,500,1000,1000,50,7.5287053983009905e-06,0,"LR (1000, True)"
0,,17,50,1000,1000,50,10818797985.45282,0,"LR (1000, True)"
1,,17,500,1000,1000,50,0.0006861315511656593,0,"LR (1000, True)"
0,,18,50,1000,1000,50,1431316062.6362777,0,"LR (1000, True)"
1,,18,500,1000,1000,50,0.00011845395874744528,0,"LR (1000, True)"
0,,19,50,1000,1000,50,6937405126.461269,0,"LR (1000, True)"
1,,19,500,1000,1000,50,2.7783543873771182e-05,0,"LR (1000, True)"
0,,20,50,1000,1000,50,127264620910128.16,0,"LR (1000, True)"
1,,20,500,1000,1000,50,0.4572750558612504,0,"LR (1000, True)"
0,,21,50,1000,1000,50,7019183590.795276,0,"LR (1000, True)"
1,,21,500,1000,1000,50,3.9768377802522085e-05,0,"LR (1000, True)"
0,,22,50,1000,1000,50,1375800608.2358272,0,"LR (1000, True)"
1,,22,500,1000,1000,50,1.8013979187735057e-06,0,"LR (1000, True)"
0,,23,50,1000,1000,50,5986983264.043467,0,"LR (1000, True)"
1,,23,500,1000,1000,50,4.421099294261955e-05,0,"LR (1000, True)"
0,,24,50,1000,1000,50,3785090759.5841784,0,"LR (1000, True)"
1,,24,500,1000,1000,50,0.0007864090650179371,0,"LR (1000, True)"
0,,25,50,1000,1000,50,1033020595.2283965,0,"LR (1000, True)"
1,,25,500,1000,1000,50,0.00037486221274552096,0,"LR (1000, True)"
0,,26,50,1000,1000,50,16012011082.172928,0,"LR (1000, True)"
1,,26,500,1000,1000,50,5.991643691514411e-06,0,"LR (1000, True)"
0,,27,50,1000,1000,50,1966491.5762957113,0,"LR (1000, True)"
1,,27,500,1000,1000,50,2.863536218835259e-06,0,"LR (1000, True)"
0,,28,50,1000,1000,50,5501833.5018088715,0,"LR (1000, True)"
1,,28,500,1000,1000,50,3.666931032138102e-06,0,"LR (1000, True)"
0,,29,50,1000,1000,50,1168613551.551899,0,"LR (1000, True)"
1,,29,500,1000,1000,50,2.2798170067775073e-05,0,"LR (1000, True)"
