,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
52,0.0,13,1,10,10,50,6.327547003896478,0,"LR (10, False)"
53,1.0,13,10,10,10,50,1.675954470419849e-07,0,"LR (10, False)"
54,2.0,13,100,10,10,50,1.8777918079037374e-08,0,"LR (10, False)"
55,3.0,13,1000,10,10,50,1.635542440175699e-08,0,"LR (10, False)"
56,0.0,14,1,10,10,50,7.879275808743801,0,"LR (10, False)"
57,1.0,14,10,10,10,50,2.215011220778009e-07,0,"LR (10, False)"
58,2.0,14,100,10,10,50,3.8320894900126126e-08,0,"LR (10, False)"
59,3.0,14,1000,10,10,50,3.4359301217199123e-08,0,"LR (10, False)"
60,0.0,15,1,10,10,50,21.388392687946958,0,"LR (10, False)"
61,1.0,15,10,10,10,50,4.749247455644025e-07,0,"LR (10, False)"
62,2.0,15,100,10,10,50,1.931955718230666e-07,0,"LR (10, False)"
63,3.0,15,1000,10,10,50,2.059192321283673e-07,0,"LR (10, False)"
64,0.0,16,1,10,10,50,50.0296965510754,0,"LR (10, False)"
65,1.0,16,10,10,10,50,3.775332555567554e-07,0,"LR (10, False)"
66,2.0,16,100,10,10,50,1.826008808405376e-07,0,"LR (10, False)"
67,3.0,16,1000,10,10,50,1.4725485927951806e-07,0,"LR (10, False)"
68,0.0,17,1,10,10,50,21628.021614624384,0,"LR (10, False)"
69,1.0,17,10,10,10,50,2.3691405919917586e-06,0,"LR (10, False)"
70,2.0,17,100,10,10,50,1.9585358685789987e-06,0,"LR (10, False)"
71,3.0,17,1000,10,10,50,2.140939213242745e-06,0,"LR (10, False)"
72,0.0,18,1,10,10,50,1300.7433023622832,0,"LR (10, False)"
73,1.0,18,10,10,10,50,1.9125931644900097e-06,0,"LR (10, False)"
74,2.0,18,100,10,10,50,7.436922374875741e-07,0,"LR (10, False)"
75,3.0,18,1000,10,10,50,7.283352737242578e-07,0,"LR (10, False)"
76,0.0,19,1,10,10,50,2121.7494846706595,0,"LR (10, False)"
77,1.0,19,10,10,10,50,1.995045813221757e-05,0,"LR (10, False)"
78,2.0,19,100,10,10,50,1.2231280458010584e-05,0,"LR (10, False)"
79,3.0,19,1000,10,10,50,1.4032166984644928e-05,0,"LR (10, False)"
80,0.0,20,1,10,10,50,41.03684577749935,0,"LR (10, False)"
81,1.0,20,10,10,10,50,7.080733398286995e-07,0,"LR (10, False)"
82,2.0,20,100,10,10,50,1.94691879573815e-07,0,"LR (10, False)"
83,3.0,20,1000,10,10,50,1.4767249674129806e-07,0,"LR (10, False)"
84,0.0,21,1,10,10,50,48721.12877642855,0,"LR (10, False)"
85,1.0,21,10,10,10,50,6.3894735608317205e-06,0,"LR (10, False)"
86,2.0,21,100,10,10,50,1.913203624981564e-06,0,"LR (10, False)"
87,3.0,21,1000,10,10,50,9.16842189765384e-07,0,"LR (10, False)"
88,0.0,22,1,10,10,50,12938.178773709264,0,"LR (10, False)"
89,1.0,22,10,10,10,50,4.004081698316049e-05,0,"LR (10, False)"
90,2.0,22,100,10,10,50,2.477666337632407e-05,0,"LR (10, False)"
91,3.0,22,1000,10,10,50,1.087155995175614e-05,0,"LR (10, False)"
92,0.0,23,1,10,10,50,94.82376965763038,0,"LR (10, False)"
93,1.0,23,10,10,10,50,4.566620823117759e-07,0,"LR (10, False)"
94,2.0,23,100,10,10,50,7.690372126836789e-08,0,"LR (10, False)"
95,3.0,23,1000,10,10,50,5.022948690817166e-08,0,"LR (10, False)"
96,0.0,24,1,10,10,50,240.8829469075996,0,"LR (10, False)"
97,1.0,24,10,10,10,50,1.179019645617593e-06,0,"LR (10, False)"
98,2.0,24,100,10,10,50,3.393279073635082e-07,0,"LR (10, False)"
99,3.0,24,1000,10,10,50,3.035233589096556e-07,0,"LR (10, False)"
100,0.0,25,1,10,10,50,6.347998385783354,0,"LR (10, False)"
101,1.0,25,10,10,10,50,1.9575827010401466e-07,0,"LR (10, False)"
102,2.0,25,100,10,10,50,6.954801855167501e-08,0,"LR (10, False)"
103,3.0,25,1000,10,10,50,5.696466880203078e-08,0,"LR (10, False)"
104,0.0,26,1,10,10,50,4365386130.818846,0,"LR (10, False)"
105,1.0,26,10,10,10,50,0.003666053396153,0,"LR (10, False)"
106,2.0,26,100,10,10,50,0.0035381360190001,0,"LR (10, False)"
107,3.0,26,1000,10,10,50,0.0036926111980088,0,"LR (10, False)"
108,0.0,27,1,10,10,50,10575.781370553635,0,"LR (10, False)"
