,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
2,22,100,6,6,50,9.152105114187048e-08,0,LR
3,22,1000,6,6,50,3.092863369899961e-08,0,LR
4,22,10000,6,6,50,3.412834865689657e-08,0,LR
0,23,1,6,6,50,790.3288039697553,0,LR
1,23,10,6,6,50,5.805846479610177e-05,0,LR
2,23,100,6,6,50,6.157277704261076e-05,0,LR
3,23,1000,6,6,50,4.9123941056533464e-05,0,LR
4,23,10000,6,6,50,5.975272431205176e-05,0,LR
0,24,1,6,6,50,3.0104908966368424,0,LR
1,24,10,6,6,50,2.457976665560881e-07,0,LR
2,24,100,6,6,50,8.425771416846971e-08,0,LR
3,24,1000,6,6,50,5.5275658592657096e-08,0,LR
4,24,10000,6,6,50,6.247680575668008e-08,0,LR
0,25,1,6,6,50,1770.0851141146832,0,LR
1,25,10,6,6,50,2.2061827772948935e-06,0,LR
2,25,100,6,6,50,1.4982962840388655e-06,0,LR
3,25,1000,6,6,50,1.2909449776725338e-06,0,LR
4,25,10000,6,6,50,1.2609185196805849e-06,0,LR
0,26,1,6,6,50,0.9719805680691224,0,LR
1,26,10,6,6,50,2.789258572438014e-07,0,LR
2,26,100,6,6,50,9.852234543284442e-08,0,LR
3,26,1000,6,6,50,7.024079003105988e-08,0,LR
4,26,10000,6,6,50,6.2542613639319e-08,0,LR
0,27,1,6,6,50,17.19350697351575,0,LR
1,27,10,6,6,50,1.5224720776792898e-06,0,LR
2,27,100,6,6,50,3.991565574897718e-07,0,LR
3,27,1000,6,6,50,3.049750361029088e-07,0,LR
4,27,10000,6,6,50,3.272338815877596e-07,0,LR
0,28,1,6,6,50,26.68331051602823,0,LR
1,28,10,6,6,50,2.507074063446028e-07,0,LR
2,28,100,6,6,50,1.6829666420731453e-07,0,LR
3,28,1000,6,6,50,1.5815952097445393e-07,0,LR
4,28,10000,6,6,50,1.7531223683717874e-07,0,LR
0,29,1,6,6,50,51.76450145246678,0,LR
1,29,10,6,6,50,3.843213154432562e-07,0,LR
2,29,100,6,6,50,1.2781469094671128e-07,0,LR
3,29,1000,6,6,50,1.278931561132482e-07,0,LR
4,29,10000,6,6,50,1.2838434565228573e-07,0,LR
