,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
3,11,1000,6,6,50,0.05202905017507988,0,Simple
4,11,10000,6,6,50,0.2217334952969371,0,Simple
0,12,1,6,6,50,12580512.927938541,0,Simple
1,12,10,6,6,50,92.16851380658852,0,Simple
2,12,100,6,6,50,169.26002804250837,0,Simple
3,12,1000,6,6,50,112.36233935010951,0,Simple
4,12,10000,6,6,50,0.37451013469219047,0,Simple
0,13,1,6,6,50,2.995905789435737,0,Simple
1,13,10,6,6,50,6.17835189400457,0,Simple
2,13,100,6,6,50,1.1295169366446742,0,Simple
3,13,1000,6,6,50,0.10359580491989095,0,Simple
4,13,10000,6,6,50,0.190916819178517,0,Simple
0,14,1,6,6,50,10.747873469290445,0,Simple
1,14,10,6,6,50,11.901311451406663,0,Simple
2,14,100,6,6,50,11.640110951557235,0,Simple
3,14,1000,6,6,50,9.206926764661832,0,Simple
4,14,10000,6,6,50,1.2063823347462412,0,Simple
0,15,1,6,6,50,5711.39986635213,0,Simple
1,15,10,6,6,50,5052.402919798177,0,Simple
2,15,100,6,6,50,5753.702670403961,0,Simple
3,15,1000,6,6,50,6546.189154984208,0,Simple
4,15,10000,6,6,50,19903.710207296066,0,Simple
0,16,1,6,6,50,57.962501440377444,0,Simple
1,16,10,6,6,50,3369.8980447269296,0,Simple
2,16,100,6,6,50,3.17893764704417,0,Simple
3,16,1000,6,6,50,0.1224628074784051,0,Simple
4,16,10000,6,6,50,0.278165979023118,0,Simple
0,17,1,6,6,50,7.090520540658164,0,Simple
1,17,10,6,6,50,6252.379764933648,0,Simple
2,17,100,6,6,50,4.19602835236266,0,Simple
3,17,1000,6,6,50,0.6168915481917188,0,Simple
4,17,10000,6,6,50,0.6243423650787312,0,Simple
0,18,1,6,6,50,0.4179344297277024,0,Simple
1,18,10,6,6,50,0.3764749144317956,0,Simple
2,18,100,6,6,50,0.06597861093409366,0,Simple
3,18,1000,6,6,50,0.012627684188963935,0,Simple
4,18,10000,6,6,50,0.011490741569601831,0,Simple
0,19,1,6,6,50,31092.45071779285,0,Simple
1,19,10,6,6,50,37654.631206055376,0,Simple
2,19,100,6,6,50,30989.130653500502,0,Simple
3,19,1000,6,6,50,77027.40628400577,0,Simple
4,19,10000,6,6,50,100659.26255264349,0,Simple
0,20,1,6,6,50,1076.1921427504815,0,Simple
1,20,10,6,6,50,1099.3834710601498,0,Simple
2,20,100,6,6,50,969.5556475970824,0,Simple
3,20,1000,6,6,50,469757.6119555717,0,Simple
4,20,10000,6,6,50,203.33268772859773,0,Simple
0,21,1,6,6,50,33.24121902063131,0,Simple
1,21,10,6,6,50,3514624.2122846413,0,Simple
2,21,100,6,6,50,43.82710782628496,0,Simple
3,21,1000,6,6,50,23.55707106711695,0,Simple
4,21,10000,6,6,50,2.390437942320939,0,Simple
0,22,1,6,6,50,63.8599290344219,0,Simple
1,22,10,6,6,50,2426063.830671714,0,Simple
2,22,100,6,6,50,65.98909362215133,0,Simple
3,22,1000,6,6,50,124.43733172578526,0,Simple
4,22,10000,6,6,50,2.9591191925045055,0,Simple
0,23,1,6,6,50,4.648510336375126,0,Simple
1,23,10,6,6,50,1148.0948449697141,0,Simple
2,23,100,6,6,50,1.3324171986407891,0,Simple
3,23,1000,6,6,50,0.28928650616715207,0,Simple
4,23,10000,6,6,50,0.2539880768909017,0,Simple
