,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
4,20,10000,30,30,50,686.2507008809025,0,Simple
0,21,1,30,30,50,9590407.98708691,0,Simple
1,21,10,30,30,50,85.8924437180352,0,Simple
2,21,100,30,30,50,35.64693088069923,0,Simple
3,21,1000,30,30,50,6.365903702259221,0,Simple
4,21,10000,30,30,50,287.98235403073437,0,Simple
0,22,1,30,30,50,7.899572813917458,0,Simple
1,22,10,30,30,50,31711.375200519564,0,Simple
2,22,100,30,30,50,5.975214984028454,0,Simple
3,22,1000,30,30,50,4.935325573967751,0,Simple
4,22,10000,30,30,50,2.841983645252362,0,Simple
0,23,1,30,30,50,1429.749596272218,0,Simple
1,23,10,30,30,50,1721.8504039984493,0,Simple
2,23,100,30,30,50,1221.562938602946,0,Simple
3,23,1000,30,30,50,1039.1502788695148,0,Simple
4,23,10000,30,30,50,204.65528489371206,0,Simple
0,24,1,30,30,50,108.2818708003776,0,Simple
1,24,10,30,30,50,1697.5693383037408,0,Simple
2,24,100,30,30,50,101.03328552843345,0,Simple
3,24,1000,30,30,50,120.21506973332336,0,Simple
4,24,10000,30,30,50,87.87381366714938,0,Simple
0,25,1,30,30,50,1729.5347376877166,0,Simple
1,25,10,30,30,50,3.5520556544016315e+34,0,Simple
2,25,100,30,30,50,1831.5186116001257,0,Simple
3,25,1000,30,30,50,1730.8630003250537,0,Simple
4,25,10000,30,30,50,1299.5201146636714,0,Simple
0,26,1,30,30,50,25505524.629609738,0,Simple
1,26,10,30,30,50,24250012.936969053,0,Simple
2,26,100,30,30,50,24205346.37386805,0,Simple
3,26,1000,30,30,50,29733664.63170545,0,Simple
4,26,10000,30,30,50,24053112.665915225,0,Simple
0,27,1,30,30,50,96.02604504545086,0,Simple
1,27,10,30,30,50,18.71236915706639,0,Simple
2,27,100,30,30,50,15.097881926944085,0,Simple
3,27,1000,30,30,50,10.164864519646049,0,Simple
4,27,10000,30,30,50,9.341570980721086,0,Simple
0,28,1,30,30,50,15.553780885649042,0,Simple
1,28,10,30,30,50,2049.7307497163106,0,Simple
2,28,100,30,30,50,14.112648616189373,0,Simple
3,28,1000,30,30,50,7.972675303877142,0,Simple
4,28,10000,30,30,50,6.39438453741502,0,Simple
0,29,1,30,30,50,462.8283359863435,0,Simple
1,29,10,30,30,50,450.7277363235429,0,Simple
2,29,100,30,30,50,458.4569734730772,0,Simple
3,29,1000,30,30,50,368.6329575316658,0,Simple
4,29,10000,30,30,50,350.11432824052315,0,Simple
