,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,0,1,30,30,50,1.9274183696167955e+185,0,LR
1,0,10,30,30,50,0.18372715125218944,0,LR
2,0,100,30,30,50,3.187507081770802e-05,0,LR
3,0,1000,30,30,50,3.2196429433721406e-05,0,LR
4,0,10000,30,30,50,3.189424843424297e-05,0,LR
0,1,1,30,30,50,1.6707305413596405e+35,0,LR
1,1,10,30,30,50,0.0035288295840359128,0,LR
2,1,100,30,30,50,4.095832937405278e-05,0,LR
3,1,1000,30,30,50,4.211066979829501e-05,0,LR
4,1,10000,30,30,50,3.444212649703999e-05,0,LR
0,2,1,30,30,50,7.016730380641396e+102,0,LR
1,2,10,30,30,50,5.2516384547875954e-05,0,LR
2,2,100,30,30,50,2.0849313934600016e-07,0,LR
3,2,1000,30,30,50,1.3666712945018693e-07,0,LR
4,2,10000,30,30,50,1.5939693531011873e-07,0,LR
0,3,1,30,30,50,3.2067416757352053e+159,0,LR
1,3,10,30,30,50,0.007817659214711852,0,LR
2,3,100,30,30,50,6.289513299958109e-07,0,LR
3,3,1000,30,30,50,1.560076061859505e-07,0,LR
4,3,10000,30,30,50,1.2939888453856145e-07,0,LR
0,4,1,30,30,50,inf,0,LR
1,4,10,30,30,50,0.0006937553481180431,0,LR
2,4,100,30,30,50,4.0039673204880056e-08,0,LR
3,4,1000,30,30,50,3.533189411532127e-08,0,LR
4,4,10000,30,30,50,2.6737084401798463e-08,0,LR
0,5,1,30,30,50,2.0836888488800233e+65,0,LR
1,5,10,30,30,50,0.07828308988067864,0,LR
2,5,100,30,30,50,1.1371507932349053e-06,0,LR
3,5,1000,30,30,50,4.273605281338017e-07,0,LR
4,5,10000,30,30,50,5.068419195600695e-07,0,LR
0,6,1,30,30,50,inf,0,LR
1,6,10,30,30,50,0.00038944616483918706,0,LR
2,6,100,30,30,50,2.422823479347455e-07,0,LR
3,6,1000,30,30,50,1.1364674550174461e-07,0,LR
4,6,10000,30,30,50,1.0666950030781597e-07,0,LR
0,7,1,30,30,50,9.819198053405418e+28,0,LR
1,7,10,30,30,50,0.0001396262321526354,0,LR
2,7,100,30,30,50,1.7959062649407514e-07,0,LR
3,7,1000,30,30,50,1.0120017160853555e-07,0,LR
4,7,10000,30,30,50,8.102138552205304e-08,0,LR
0,8,1,30,30,50,5.620115944882436e+38,0,LR
1,8,10,30,30,50,5.3073339066498164e-05,0,LR
2,8,100,30,30,50,5.052895694213519e-07,0,LR
3,8,1000,30,30,50,4.005926326917724e-07,0,LR
4,8,10000,30,30,50,3.3418684336922827e-07,0,LR
0,9,1,30,30,50,1.8204906914916428e+16,0,LR
1,9,10,30,30,50,2.415985263059633,0,LR
2,9,100,30,30,50,0.0004293528015039066,0,LR
3,9,1000,30,30,50,2.4596904634785406e-05,0,LR
4,9,10000,30,30,50,6.299356778280843e-06,0,LR
0,10,1,30,30,50,5.276987660187146e+24,0,LR
1,10,10,30,30,50,8.486314203165986e-05,0,LR
2,10,100,30,30,50,6.091545756460915e-07,0,LR
3,10,1000,30,30,50,1.5215839678061782e-07,0,LR
4,10,10000,30,30,50,1.546810612196464e-07,0,LR
0,11,1,30,30,50,2.2496071360657498e+23,0,LR
1,11,10,30,30,50,4.965251668772468,0,LR
2,11,100,30,30,50,0.0030536980760049463,0,LR
3,11,1000,30,30,50,0.0024681465112709067,0,LR
4,11,10000,30,30,50,0.0022076068090321403,0,LR
0,12,1,30,30,50,8.185277229589243e+86,0,LR
1,12,10,30,30,50,0.0002545725072175031,0,LR
2,12,100,30,30,50,3.015891569582438e-08,0,LR
3,12,1000,30,30,50,1.5192987315156417e-08,0,LR
4,12,10000,30,30,50,1.2348390499978301e-08,0,LR
0,13,1,30,30,50,7.626234906138008e+102,0,LR
1,13,10,30,30,50,0.0024681380907775755,0,LR
2,13,100,30,30,50,1.0991445049060844e-07,0,LR
3,13,1000,30,30,50,3.4291861692754504e-08,0,LR
4,13,10000,30,30,50,2.5128270756622072e-08,0,LR
0,14,1,30,30,50,,0,LR
1,14,10,30,30,50,0.0009134599866384243,0,LR
2,14,100,30,30,50,6.689211057077143e-08,0,LR
3,14,1000,30,30,50,2.4510327285646212e-08,0,LR
4,14,10000,30,30,50,2.292559363589099e-08,0,LR
0,15,1,30,30,50,1026754.7695669095,0,LR
1,15,10,30,30,50,0.029042988621064927,0,LR
2,15,100,30,30,50,9.618291169093905e-05,0,LR
3,15,1000,30,30,50,9.025749080690915e-05,0,LR
4,15,10000,30,30,50,9.653012093945181e-05,0,LR
0,16,1,30,30,50,2.3476101752211174e+97,0,LR
